Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
18,1,0,557.0,182.0,307.0,1954.0,55.700000000000003,26.0,23.615384615384617,102.84210526315789,52.299999999999997,24.449999999999999,173.92307692307693,49.0,24.0,19.0,59.0,33.0,22.5,191.0,28.827244058355628,12.305631695633158,13.476694764486874,112.29016133397428,42.085745805438691,13.128118677099167,136.38489739222007,10.0,7.0,13.0,19.0,20.0,20.0,13.0,112.0,53.0,50.0,472.0,127.0,53.0,472.0,7.0,10.0,6.0,9.0,6.0,6.0,9.0,1433.0,956.0,476.0,135.0,0.0,159.22222222222223,86.909090909090907,52.888888888888886,67.5,0.0,61.100000000000001,217.18181818181819,131.0,66.0,52.0,67.5,0.0,55.5,213.0,96.935004315924971,49.142565414691063,15.616547096265439,21.5,0.0,21.191743675309024,109.87664006993411,9.0,11.0,9.0,2.0,0.0,10.0,11.0,393.0,193.0,87.0,89.0,0.0,94.0,455.0,61.0,19.0,35.0,46.0,0.0,35.0,66.0,1846.0,0.0,1154.0,0.0,0.0,205.11111111111111,0.0,144.25,0.0,0.0,144.25,205.11111111111111,185.0,0.0,116.0,0.0,0.0,116.0,185.0,118.08889725254018,0.0,114.84527635040111,0.0,0.0,114.84527635040111,118.08889725254018,9.0,0.0,8.0,0.0,0.0,8.0,9.0,402.0,0.0,364.0,0.0,0.0,364.0,402.0,43.0,0.0,16.0,0.0,0.0,16.0,43.0
18,1,3000,687.0,79.0,350.0,1884.0,57.25,39.5,29.166666666666668,75.359999999999999,44.640000000000001,30.642857142857142,148.93333333333334,45.5,39.5,20.0,61.0,31.0,20.0,94.0,43.328445237126459,23.5,23.305340351277618,61.540802724696398,36.455869211966402,23.611762029176244,139.70228662727354,12.0,2.0,12.0,25.0,25.0,14.0,15.0,152.0,63.0,84.0,268.0,152.0,84.0,479.0,8.0,16.0,8.0,10.0,8.0,8.0,18.0,1031.0,1166.0,640.0,163.0,0.0,114.55555555555556,83.285714285714292,64.0,54.333333333333336,0.0,61.769230769230766,156.92857142857142,105.0,61.5,70.5,50.0,0.0,65.0,148.0,80.976143415632833,57.730195826829494,18.809572031282372,16.213848676020412,0.0,18.692465969573643,91.972406021522318,9.0,14.0,10.0,3.0,0.0,13.0,14.0,332.0,191.0,88.0,76.0,0.0,88.0,374.0,37.0,16.0,35.0,37.0,0.0,35.0,16.0,2126.0,0.0,874.0,0.0,0.0,212.59999999999999,0.0,87.400000000000006,0.0,0.0,87.400000000000006,212.59999999999999,204.0,0.0,70.0,0.0,0.0,70.0,204.0,110.04926169675105,0.0,71.569826044220619,0.0,0.0,71.569826044220619,110.04926169675105,10.0,0.0,10.0,0.0,0.0,10.0,10.0,478.0,0.0,287.0,0.0,0.0,287.0,478.0,76.0,0.0,28.0,0.0,0.0,28.0,76.0
18,1,6000,1620.0,62.0,237.0,1081.0,85.263157894736835,20.666666666666668,33.857142857142854,41.57692307692308,73.807692307692307,29.899999999999999,59.909090909090907,94.0,21.0,23.0,33.5,48.0,22.0,50.0,69.306977020440812,6.128258770283411,22.125799881770675,26.677811403894719,67.15711728749875,19.760819821049935,34.13730176655482,19.0,3.0,7.0,26.0,26.0,10.0,22.0,296.0,28.0,76.0,120.0,296.0,76.0,156.0,9.0,13.0,6.0,10.0,6.0,6.0,18.0,1182.0,997.0,690.0,131.0,0.0,118.2,71.214285714285708,57.5,65.5,0.0,58.642857142857146,145.26666666666668,109.0,53.0,57.5,65.5,0.0,57.5,127.0,60.472803804685626,49.78694403072322,17.38533865071371,9.5,0.0,16.727253821478385,104.61323476926277,10.0,14.0,12.0,2.0,0.0,14.0,15.0,239.0,198.0,99.0,75.0,0.0,99.0,364.0,35.0,13.0,29.0,56.0,0.0,29.0,22.0,1918.0,0.0,1082.0,0.0,0.0,191.80000000000001,0.0,98.36363636363636,0.0,0.0,98.36363636363636,191.80000000000001,190.0,0.0,86.0,0.0,0.0,86.0,190.0,73.162558730541946,0.0,47.238799013431802,0.0,0.0,47.238799013431802,73.162558730541946,10.0,0.0,11.0,0.0,0.0,11.0,10.0,321.0,0.0,161.0,0.0,0.0,161.0,321.0,93.0,0.0,23.0,0.0,0.0,23.0,93.0
18,2,0,1273.0,176.0,320.0,1231.0,63.649999999999999,25.142857142857142,32.0,51.291666666666664,70.760000000000005,31.0,73.857142857142861,35.0,15.0,25.0,35.5,34.0,25.0,57.0,68.612881443647296,16.548013013467131,18.957847979135185,41.477382558315917,85.233927517157156,20.260799589354811,58.5843191389948,20.0,7.0,10.0,24.0,25.0,16.0,21.0,256.0,52.0,75.0,169.0,314.0,75.0,194.0,15.0,7.0,14.0,13.0,11.0,7.0,13.0,512.0,2204.0,284.0,0.0,0.0,73.142857142857139,220.40000000000001,40.571428571428569,0.0,0.0,40.571428571428569,339.5,74.0,210.0,39.0,0.0,0.0,39.0,357.0,37.798067113954652,131.15883500550009,5.8519140423611553,0.0,0.0,5.8519140423611553,141.54327960026927,7.0,10.0,7.0,0.0,0.0,7.0,8.0,122.0,463.0,53.0,0.0,0.0,53.0,530.0,16.0,38.0,35.0,0.0,0.0,35.0,99.0,1892.0,0.0,1108.0,0.0,0.0,210.22222222222223,0.0,138.5,0.0,0.0,138.5,210.22222222222223,215.0,0.0,124.5,0.0,0.0,124.5,215.0,139.16319578727845,0.0,106.78365979867894,0.0,0.0,106.78365979867894,139.16319578727845,9.0,0.0,8.0,0.0,0.0,8.0,9.0,525.0,0.0,368.0,0.0,0.0,368.0,525.0,52.0,0.0,9.0,0.0,0.0,9.0,52.0
18,2,3000,1864.0,35.0,52.0,1049.0,207.11111111111111,17.5,26.0,104.90000000000001,177.36363636363637,21.75,110.09999999999999,153.0,17.5,26.0,47.5,117.0,22.0,47.5,165.84024738983294,9.5,9.0,119.55789392591358,186.29852521119903,10.182705927208151,118.74885262603593,9.0,2.0,2.0,10.0,11.0,4.0,10.0,631.0,27.0,35.0,353.0,631.0,35.0,353.0,39.0,8.0,17.0,16.0,8.0,8.0,16.0,493.0,2252.0,255.0,0.0,0.0,82.166666666666671,281.5,42.5,0.0,0.0,42.5,392.14285714285717,84.5,233.5,38.5,0.0,0.0,38.5,294.0,35.64835978773155,158.37850232907243,12.038133853162901,0.0,0.0,12.038133853162901,184.62814254714303,6.0,8.0,6.0,0.0,0.0,6.0,7.0,130.0,589.0,67.0,0.0,0.0,67.0,655.0,34.0,105.0,32.0,0.0,0.0,32.0,151.0,2171.0,0.0,829.0,0.0,0.0,361.83333333333331,0.0,165.80000000000001,0.0,0.0,165.80000000000001,361.83333333333331,237.5,0.0,69.0,0.0,0.0,69.0,237.5,221.10737713206728,0.0,217.11508469012466,0.0,0.0,217.11508469012466,221.10737713206728,6.0,0.0,5.0,0.0,0.0,5.0,6.0,730.0,0.0,591.0,0.0,0.0,591.0,730.0,163.0,0.0,11.0,0.0,0.0,11.0,163.0
18,2,6000,1811.0,62.0,237.0,890.0,150.91666666666666,62.0,59.25,59.333333333333336,131.875,59.799999999999997,102.45454545454545,85.5,62.0,30.5,35.0,80.5,46.0,75.0,139.16085317198784,0.0,63.156056716676034,53.994649940732295,128.45518430565579,56.499203534209222,87.849420380313418,12.0,1.0,4.0,15.0,16.0,5.0,11.0,430.0,62.0,166.0,200.0,430.0,166.0,325.0,22.0,62.0,10.0,9.0,10.0,10.0,19.0,323.0,2534.0,143.0,0.0,0.0,161.5,506.80000000000001,47.666666666666664,0.0,0.0,47.666666666666664,714.25,161.5,451.0,55.0,0.0,0.0,55.0,696.5,72.5,257.96309813614818,10.370899457402697,0.0,0.0,10.370899457402697,281.28666427685476,2.0,5.0,3.0,0.0,0.0,3.0,4.0,234.0,955.0,55.0,0.0,0.0,55.0,1044.0,89.0,161.0,33.0,0.0,0.0,33.0,420.0,1549.0,0.0,1451.0,0.0,0.0,193.625,0.0,207.28571428571428,0.0,0.0,207.28571428571428,193.625,136.0,0.0,45.0,0.0,0.0,45.0,136.0,156.7808482404659,0.0,219.4549835294664,0.0,0.0,219.4549835294664,156.7808482404659,8.0,0.0,7.0,0.0,0.0,7.0,8.0,479.0,0.0,601.0,0.0,0.0,601.0,479.0,40.0,0.0,16.0,0.0,0.0,16.0,40.0
19,1,0,37.0,248.0,98.0,2617.0,37.0,62.0,19.600000000000001,261.69999999999999,38.299999999999997,38.444444444444443,543.0,37.0,44.0,17.0,67.5,27.5,26.0,270.0,0.0,54.184868736576263,7.9397732965116825,563.21115933546628,40.070063638581857,42.235085759778002,708.63559041301335,1.0,4.0,5.0,10.0,10.0,9.0,5.0,37.0,150.0,29.0,1945.0,150.0,150.0,1945.0,37.0,10.0,11.0,24.0,10.0,10.0,69.0,986.0,1330.0,600.0,84.0,0.0,140.85714285714286,147.77777777777777,66.666666666666671,42.0,0.0,76.0,231.59999999999999,121.0,152.0,58.0,42.0,0.0,65.0,188.5,74.889306067457355,68.265458611996252,21.029080394116672,4.0,0.0,21.643577440997237,147.589430515874,7.0,9.0,9.0,2.0,0.0,9.0,10.0,313.0,253.0,116.0,46.0,0.0,116.0,558.0,63.0,60.0,51.0,38.0,0.0,51.0,60.0,2426.0,0.0,574.0,0.0,0.0,303.25,0.0,71.75,0.0,0.0,71.75,303.25,307.0,0.0,40.5,0.0,0.0,40.5,307.0,128.29921083155577,0.0,77.741157053390964,0.0,0.0,77.741157053390964,128.29921083155577,8.0,0.0,8.0,0.0,0.0,8.0,8.0,489.0,0.0,252.0,0.0,0.0,252.0,489.0,56.0,0.0,10.0,0.0,0.0,10.0,56.0
19,1,3000,228.0,34.0,175.0,2563.0,76.0,17.0,35.0,233.0,43.700000000000003,29.857142857142858,456.33333333333331,43.0,17.0,26.0,195.0,24.5,23.0,523.0,62.8702367314349,6.0,26.773120849090418,178.47536117194034,45.219575407117659,24.257126030618426,206.34491082220134,3.0,2.0,5.0,11.0,10.0,7.0,6.0,164.0,23.0,84.0,527.0,164.0,84.0,616.0,21.0,11.0,10.0,25.0,10.0,10.0,25.0,1049.0,1536.0,372.0,0.0,43.0,209.80000000000001,384.0,124.0,0.0,43.0,124.0,657.0,190.0,283.0,93.0,0.0,43.0,93.0,513.5,74.17654615847249,267.62286897797054,48.873987628048795,0.0,0.0,48.873987628048795,375.23792452256208,5.0,4.0,3.0,0.0,1.0,3.0,4.0,340.0,826.0,193.0,0.0,43.0,193.0,1290.0,121.0,144.0,86.0,0.0,43.0,86.0,311.0,2308.0,0.0,692.0,0.0,0.0,384.66666666666669,0.0,115.33333333333333,0.0,0.0,115.33333333333333,384.66666666666669,255.5,0.0,80.5,0.0,0.0,80.5,255.5,336.08166996860882,0.0,82.858648043252302,0.0,0.0,82.858648043252302,336.08166996860882,6.0,0.0,6.0,0.0,0.0,6.0,6.0,1113.0,0.0,257.0,0.0,0.0,257.0,1113.0,123.0,0.0,25.0,0.0,0.0,25.0,123.0
19,1,6000,270.0,123.0,325.0,2282.0,38.571428571428569,61.5,65.0,152.13333333333333,51.285714285714285,64.0,260.69999999999999,32.0,61.5,45.0,92.0,47.0,49.0,215.0,23.681560897259544,1.5,60.649814509196979,161.60770058660228,41.920722068870788,51.289096585643115,277.92482796612467,7.0,2.0,5.0,15.0,14.0,7.0,10.0,70.0,63.0,183.0,674.0,183.0,183.0,1021.0,10.0,60.0,9.0,30.0,9.0,9.0,35.0,1646.0,891.0,463.0,0.0,0.0,329.19999999999999,178.19999999999999,92.599999999999994,0.0,0.0,92.599999999999994,422.83333333333331,298.0,105.0,74.0,0.0,0.0,74.0,514.0,176.49181284127602,149.99653329327313,47.79790790400768,0.0,0.0,47.79790790400768,248.98823042242154,5.0,5.0,5.0,0.0,0.0,5.0,6.0,641.0,394.0,168.0,0.0,0.0,168.0,692.0,104.0,33.0,42.0,0.0,0.0,42.0,39.0,1523.0,0.0,1477.0,0.0,0.0,304.60000000000002,0.0,295.39999999999998,0.0,0.0,295.39999999999998,304.60000000000002,217.0,0.0,230.0,0.0,0.0,230.0,217.0,193.95937719017351,0.0,185.71871203516355,0.0,0.0,185.71871203516355,193.95937719017351,5.0,0.0,5.0,0.0,0.0,5.0,5.0,570.0,0.0,603.0,0.0,0.0,603.0,570.0,91.0,0.0,78.0,0.0,0.0,78.0,91.0
19,2,0,0.0,408.0,292.0,2300.0,0.0,58.285714285714285,58.399999999999999,230.0,77.777777777777771,77.777777777777771,324.0,0.0,47.0,65.0,147.0,64.0,64.0,306.0,0.0,38.335788149733204,29.547250295078221,213.07369617106659,42.049647317262632,42.049647317262632,222.99943946117892,0.0,7.0,5.0,10.0,9.0,9.0,8.0,0.0,145.0,100.0,621.0,145.0,145.0,643.0,0.0,22.0,14.0,9.0,27.0,27.0,9.0,524.0,2272.0,126.0,78.0,0.0,174.66666666666666,757.33333333333337,63.0,78.0,0.0,68.0,699.0,184.0,873.0,63.0,78.0,0.0,70.0,790.0,66.464694052974892,165.70321528430145,7.0,0.0,0.0,9.0921211313239034,422.61803085055425,3.0,3.0,2.0,1.0,0.0,3.0,4.0,251.0,876.0,70.0,78.0,0.0,78.0,1127.0,89.0,523.0,56.0,78.0,0.0,56.0,89.0,2581.0,0.0,419.0,0.0,0.0,860.33333333333337,0.0,139.66666666666666,0.0,0.0,139.66666666666666,860.33333333333337,981.0,0.0,127.0,0.0,0.0,127.0,981.0,584.34255554616436,0.0,66.739959710972428,0.0,0.0,66.739959710972428,584.34255554616436,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1508.0,0.0,227.0,0.0,0.0,227.0,1508.0,92.0,0.0,65.0,0.0,0.0,65.0,92.0
19,2,3000,234.0,25.0,55.0,2686.0,33.428571428571431,12.5,55.0,298.44444444444446,39.25,26.666666666666668,342.625,31.0,12.5,55.0,263.0,36.0,14.0,231.0,12.647497130795065,1.5,0.0,267.78146608801535,13.543910070581537,20.072092289766129,341.70964922723505,7.0,2.0,1.0,9.0,8.0,3.0,8.0,61.0,14.0,55.0,866.0,61.0,55.0,938.0,19.0,11.0,55.0,27.0,19.0,11.0,27.0,870.0,1715.0,159.0,0.0,256.0,217.5,343.0,53.0,0.0,256.0,53.0,710.25,229.5,135.0,59.0,0.0,256.0,59.0,691.0,103.99639416825951,326.73965171065481,9.2014491612281741,0.0,0.0,9.2014491612281741,289.16290823686222,4.0,5.0,3.0,0.0,1.0,3.0,4.0,350.0,833.0,60.0,0.0,256.0,60.0,1089.0,61.0,20.0,40.0,0.0,256.0,40.0,370.0,1945.0,0.0,1055.0,0.0,0.0,324.16666666666669,0.0,175.83333333333334,0.0,0.0,175.83333333333334,324.16666666666669,158.5,0.0,193.0,0.0,0.0,193.0,158.5,336.43593578702155,0.0,75.983368063163809,0.0,0.0,75.983368063163809,336.43593578702155,6.0,0.0,6.0,0.0,0.0,6.0,6.0,929.0,0.0,289.0,0.0,0.0,289.0,929.0,19.0,0.0,55.0,0.0,0.0,55.0,19.0
19,2,6000,96.0,82.0,58.0,2764.0,32.0,82.0,29.0,552.79999999999995,59.0,70.0,564.39999999999998,19.0,82.0,29.0,558.0,52.0,70.0,558.0,24.262453846770459,0.0,2.0,369.10453803766757,35.376545902617458,43.0,363.01658364322691,3.0,1.0,2.0,5.0,4.0,2.0,5.0,66.0,82.0,31.0,1199.0,113.0,113.0,1199.0,11.0,82.0,27.0,128.0,19.0,27.0,159.0,419.0,2502.0,79.0,0.0,0.0,419.0,1251.0,79.0,0.0,0.0,79.0,1460.5,419.0,1251.0,79.0,0.0,0.0,79.0,1460.5,0.0,113.0,0.0,0.0,0.0,0.0,96.5,1.0,2.0,1.0,0.0,0.0,1.0,2.0,419.0,1364.0,79.0,0.0,0.0,79.0,1557.0,419.0,1138.0,79.0,0.0,0.0,79.0,1364.0,2617.0,0.0,383.0,0.0,0.0,1308.5,0.0,383.0,0.0,0.0,383.0,1308.5,1308.5,0.0,383.0,0.0,0.0,383.0,1308.5,146.5,0.0,0.0,0.0,0.0,0.0,146.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1455.0,0.0,383.0,0.0,0.0,383.0,1455.0,1162.0,0.0,383.0,0.0,0.0,383.0,1162.0
21,1,0,332.0,1531.0,592.0,545.0,55.333333333333336,117.76923076923077,59.200000000000003,38.928571428571431,175.35714285714286,176.91666666666666,71.0625,64.0,98.0,38.0,32.0,169.0,153.0,61.0,30.225081564084416,78.188287383876556,44.664975092347248,25.67228713088517,119.2659735590147,121.41214816575078,45.360319594883812,6.0,13.0,10.0,14.0,14.0,12.0,16.0,90.0,314.0,176.0,99.0,406.0,406.0,176.0,15.0,26.0,17.0,3.0,17.0,17.0,3.0,560.0,1707.0,558.0,15.0,160.0,112.0,189.66666666666666,55.799999999999997,15.0,26.666666666666668,63.666666666666664,269.66666666666669,89.0,178.0,46.5,15.0,25.5,58.0,214.0,70.710678118654755,107.84556860004339,27.341543482400549,0.0,9.9777530313971763,26.977356760397743,102.9142037492072,5.0,9.0,10.0,1.0,6.0,9.0,9.0,226.0,409.0,100.0,15.0,42.0,100.0,444.0,27.0,31.0,21.0,15.0,15.0,21.0,137.0,2608.0,0.0,392.0,0.0,0.0,521.60000000000002,0.0,98.0,0.0,0.0,98.0,521.60000000000002,325.0,0.0,80.0,0.0,0.0,80.0,325.0,339.36623285176739,0.0,71.655425474977122,0.0,0.0,71.655425474977122,339.36623285176739,5.0,0.0,4.0,0.0,0.0,4.0,5.0,1165.0,0.0,206.0,0.0,0.0,206.0,1165.0,252.0,0.0,26.0,0.0,0.0,26.0,252.0
21,1,3000,330.0,976.0,928.0,766.0,36.666666666666664,51.368421052631582,61.866666666666667,40.315789473684212,117.57894736842105,105.77777777777777,67.760000000000005,26.0,38.0,47.0,34.0,77.0,104.0,68.0,24.050872010063262,31.258195601214208,37.400297087352428,23.657763011166562,103.07754658226146,72.606669081164497,41.510750414802189,9.0,19.0,15.0,19.0,19.0,18.0,25.0,78.0,119.0,141.0,86.0,411.0,286.0,156.0,10.0,15.0,9.0,8.0,10.0,20.0,9.0,817.0,1317.0,660.0,31.0,175.0,116.71428571428571,146.33333333333334,60.0,31.0,58.333333333333336,69.099999999999994,230.90000000000001,102.0,143.0,59.0,31.0,44.0,63.0,155.5,90.764553001888643,68.029405406779802,24.921695550080639,0.0,28.405789707186262,26.500754706234311,148.39572096256686,7.0,9.0,11.0,1.0,3.0,10.0,10.0,285.0,271.0,112.0,31.0,98.0,112.0,516.0,15.0,32.0,19.0,31.0,33.0,30.0,97.0,2363.0,0.0,637.0,0.0,0.0,393.83333333333331,0.0,106.16666666666667,0.0,0.0,106.16666666666667,393.83333333333331,371.5,0.0,83.0,0.0,0.0,83.0,371.5,164.6444823112987,0.0,80.941165189427693,0.0,0.0,80.941165189427693,164.6444823112987,6.0,0.0,6.0,0.0,0.0,6.0,6.0,683.0,0.0,257.0,0.0,0.0,257.0,683.0,166.0,0.0,29.0,0.0,0.0,29.0,166.0
21,1,6000,371.0,937.0,671.0,1021.0,46.375,72.07692307692308,74.555555555555557,56.722222222222221,109.94444444444444,84.631578947368425,105.75,35.5,59.0,51.0,50.0,77.0,61.0,66.0,28.035412873720979,43.538597444745754,69.152185007836337,28.423006244073079,109.85013640927262,66.653235027357738,86.644027491801182,8.0,13.0,9.0,18.0,18.0,19.0,16.0,95.0,158.0,251.0,123.0,462.0,269.0,279.0,18.0,13.0,10.0,15.0,12.0,10.0,10.0,1120.0,1388.0,405.0,28.0,59.0,280.0,277.60000000000002,81.0,28.0,29.5,86.599999999999994,427.83333333333331,277.0,290.0,95.0,28.0,29.5,95.0,479.0,199.08289730662452,179.93509941087092,44.824100660247495,0.0,10.5,38.969731844086375,253.42218836470408,4.0,5.0,5.0,1.0,2.0,5.0,6.0,518.0,556.0,146.0,28.0,40.0,146.0,827.0,48.0,36.0,26.0,28.0,19.0,35.0,84.0,2016.0,0.0,984.0,0.0,0.0,672.0,0.0,246.0,0.0,0.0,246.0,672.0,597.0,0.0,243.0,0.0,0.0,243.0,597.0,214.45900929237425,0.0,171.01461925812075,0.0,0.0,171.01461925812075,214.45900929237425,3.0,0.0,4.0,0.0,0.0,4.0,3.0,964.0,0.0,444.0,0.0,0.0,444.0,964.0,455.0,0.0,54.0,0.0,0.0,54.0,455.0
21,2,0,62.0,1054.0,1391.0,493.0,62.0,75.285714285714292,99.357142857142861,35.214285714285715,179.07142857142858,163.0,144.92307692307693,62.0,34.0,94.0,23.5,98.0,113.0,144.0,0.0,103.44110026720422,61.345167632314244,31.960195269000671,204.15591530764434,162.1328673238917,60.907826374033966,1.0,14.0,14.0,14.0,14.0,15.0,13.0,62.0,426.0,258.0,125.0,704.0,598.0,277.0,62.0,13.0,15.0,8.0,20.0,20.0,68.0,155.0,2735.0,76.0,34.0,0.0,51.666666666666664,683.75,38.0,34.0,0.0,36.666666666666664,722.5,45.0,594.0,38.0,34.0,0.0,34.0,604.0,28.963578661637943,392.73551851086756,7.0,0.0,0.0,6.0184900284225957,383.81017443522779,3.0,4.0,2.0,1.0,0.0,3.0,4.0,90.0,1290.0,45.0,34.0,0.0,45.0,1335.0,20.0,257.0,31.0,34.0,0.0,31.0,347.0,2784.0,0.0,216.0,0.0,0.0,696.0,0.0,72.0,0.0,0.0,72.0,696.0,714.0,0.0,63.0,0.0,0.0,63.0,714.0,509.21508225896059,0.0,46.56894530335282,0.0,0.0,46.56894530335282,509.21508225896059,4.0,0.0,3.0,0.0,0.0,3.0,4.0,1334.0,0.0,133.0,0.0,0.0,133.0,1334.0,22.0,0.0,20.0,0.0,0.0,20.0,22.0
21,2,3000,322.0,845.0,1329.0,504.0,64.400000000000006,93.888888888888886,120.81818181818181,36.0,178.28571428571428,181.16666666666666,152.75,73.0,84.0,80.0,21.0,78.0,122.5,125.5,29.601351320505625,68.601011402399152,93.629655540828594,36.007935633293791,208.75016803121676,156.11738816957222,115.21510679304747,5.0,9.0,11.0,14.0,14.0,12.0,12.0,107.0,212.0,287.0,149.0,771.0,503.0,395.0,28.0,13.0,23.0,11.0,13.0,13.0,11.0,188.0,2691.0,121.0,0.0,0.0,94.0,672.75,60.5,0.0,0.0,60.5,959.66666666666663,94.0,674.5,60.5,0.0,0.0,60.5,681.0,15.0,455.40332398874739,1.5,0.0,0.0,1.5,403.32148742934868,2.0,4.0,2.0,0.0,0.0,2.0,3.0,109.0,1315.0,62.0,0.0,0.0,62.0,1530.0,79.0,27.0,59.0,0.0,0.0,59.0,668.0,2790.0,0.0,210.0,0.0,0.0,1395.0,0.0,210.0,0.0,0.0,210.0,1395.0,1395.0,0.0,210.0,0.0,0.0,210.0,1395.0,574.0,0.0,0.0,0.0,0.0,0.0,574.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1969.0,0.0,210.0,0.0,0.0,210.0,1969.0,821.0,0.0,210.0,0.0,0.0,210.0,821.0
21,2,6000,360.0,1014.0,1127.0,499.0,60.0,92.181818181818187,102.45454545454545,41.583333333333336,192.38461538461539,152.92857142857142,147.81818181818181,52.5,77.0,57.0,38.0,84.0,77.0,105.0,34.078341117685483,72.953058608468083,99.844755528828699,26.177147582491781,201.42665718531913,160.7902201564485,126.73151160251285,6.0,11.0,11.0,12.0,13.0,14.0,11.0,127.0,282.0,346.0,110.0,717.0,541.0,411.0,27.0,22.0,24.0,15.0,39.0,22.0,24.0,298.0,2426.0,115.0,51.0,110.0,99.333333333333329,404.33333333333331,38.333333333333336,51.0,55.0,41.5,566.79999999999995,113.0,427.0,44.0,51.0,55.0,44.5,528.0,52.740454639257287,286.91907492454305,8.7305339024725299,0.0,14.0,9.3407708461347028,314.38536861628916,3.0,6.0,3.0,1.0,2.0,4.0,5.0,156.0,917.0,45.0,51.0,69.0,51.0,1073.0,29.0,38.0,26.0,51.0,41.0,26.0,112.0,2641.0,0.0,359.0,0.0,0.0,660.25,0.0,119.66666666666667,0.0,0.0,119.66666666666667,660.25,696.0,0.0,43.0,0.0,0.0,43.0,696.0,169.33601949969179,0.0,111.26345112190056,0.0,0.0,111.26345112190056,169.33601949969179,4.0,0.0,3.0,0.0,0.0,3.0,4.0,841.0,0.0,277.0,0.0,0.0,277.0,841.0,408.0,0.0,39.0,0.0,0.0,39.0,408.0
