Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
73,1,0,123.0,0.0,224.0,1453.0,20.5,0.0,37.333333333333336,132.09090909090909,31.545454545454547,37.333333333333336,279.5,18.5,0.0,26.5,132.0,22.0,26.5,259.5,11.086778913041726,0.0,27.535835237417842,62.744003038978732,23.465113898038805,27.535835237417842,197.81198986242805,6.0,0.0,6.0,11.0,11.0,6.0,6.0,41.0,0.0,91.0,243.0,91.0,91.0,599.0,7.0,0.0,11.0,29.0,7.0,11.0,63.0,441.0,937.0,354.0,68.0,0.0,88.200000000000003,133.85714285714286,59.0,34.0,0.0,60.285714285714285,196.85714285714286,79.0,105.0,60.5,34.0,0.0,54.0,173.0,15.432433379088341,103.81773667817842,26.425997300638123,14.0,0.0,21.312064227396018,119.88497888920574,5.0,7.0,6.0,2.0,0.0,7.0,7.0,112.0,366.0,105.0,48.0,0.0,105.0,478.0,74.0,40.0,21.0,20.0,0.0,38.0,105.0,1567.0,0.0,233.0,0.0,0.0,313.39999999999998,0.0,58.25,0.0,0.0,58.25,313.39999999999998,285.0,0.0,58.0,0.0,0.0,58.0,285.0,129.46443527084958,0.0,18.899404752531229,0.0,0.0,18.899404752531229,129.46443527084958,5.0,0.0,4.0,0.0,0.0,4.0,5.0,509.0,0.0,84.0,0.0,0.0,84.0,509.0,118.0,0.0,33.0,0.0,0.0,33.0,118.0
73,1,1800,276.0,18.0,301.0,1205.0,34.5,9.0,37.625,66.944444444444443,35.0,35.444444444444443,136.90909090909091,38.5,9.0,39.5,67.0,33.0,29.0,40.0,16.039014932345442,0.0,18.103435447450298,45.644121225729997,17.255860044702292,18.258094771672045,150.02148606446923,8.0,2.0,8.0,18.0,17.0,9.0,11.0,55.0,9.0,60.0,136.0,60.0,60.0,439.0,10.0,9.0,11.0,4.0,9.0,9.0,4.0,566.0,900.0,334.0,0.0,0.0,141.5,225.0,83.5,0.0,0.0,83.5,366.5,112.0,199.0,69.0,0.0,0.0,69.0,379.5,67.13605588653536,73.881662136148506,30.319135871591065,0.0,0.0,30.319135871591065,86.31483070712703,4.0,4.0,4.0,0.0,0.0,4.0,4.0,256.0,345.0,135.0,0.0,0.0,135.0,464.0,86.0,157.0,61.0,0.0,0.0,61.0,243.0,1443.0,0.0,357.0,0.0,0.0,288.60000000000002,0.0,89.25,0.0,0.0,89.25,288.60000000000002,342.0,0.0,76.0,0.0,0.0,76.0,342.0,151.62928477045588,0.0,30.986892390170397,0.0,0.0,30.986892390170397,151.62928477045588,5.0,0.0,4.0,0.0,0.0,4.0,5.0,513.0,0.0,142.0,0.0,0.0,142.0,513.0,80.0,0.0,63.0,0.0,0.0,63.0,80.0
73,1,3600,517.0,0.0,208.0,1075.0,57.444444444444443,0.0,41.600000000000001,76.785714285714292,51.785714285714285,41.600000000000001,142.55555555555554,29.0,0.0,35.0,59.5,32.0,35.0,104.0,43.471858358434623,0.0,28.869360921225809,60.346829211801733,39.625350059613844,28.869360921225809,130.16921560552643,9.0,0.0,5.0,14.0,14.0,5.0,9.0,132.0,0.0,96.0,231.0,132.0,96.0,456.0,11.0,0.0,13.0,4.0,11.0,13.0,4.0,561.0,879.0,360.0,0.0,0.0,187.0,293.0,120.0,0.0,0.0,120.0,360.0,186.0,246.0,112.0,0.0,0.0,112.0,333.0,37.97367509209505,256.50081221443855,39.597979746446661,0.0,0.0,39.597979746446661,280.34175571969297,3.0,3.0,3.0,0.0,0.0,3.0,4.0,234.0,628.0,172.0,0.0,0.0,172.0,769.0,141.0,5.0,76.0,0.0,0.0,76.0,5.0,1327.0,0.0,473.0,0.0,0.0,442.33333333333331,0.0,157.66666666666666,0.0,0.0,157.66666666666666,442.33333333333331,393.0,0.0,131.0,0.0,0.0,131.0,393.0,300.86689563474556,0.0,45.71165667043315,0.0,0.0,45.71165667043315,300.86689563474556,3.0,0.0,3.0,0.0,0.0,3.0,3.0,833.0,0.0,222.0,0.0,0.0,222.0,833.0,101.0,0.0,120.0,0.0,0.0,120.0,101.0
73,1,5400,606.0,19.0,155.0,1020.0,50.5,19.0,31.0,60.0,43.333333333333336,29.0,97.916666666666671,47.0,19.0,36.0,43.0,36.5,31.0,38.0,30.977142110487424,0.0,8.8543774484714621,45.055521304275238,27.764885897278401,9.2376043070340117,146.99289003969622,12.0,1.0,5.0,17.0,18.0,6.0,12.0,105.0,19.0,40.0,164.0,105.0,40.0,548.0,13.0,19.0,16.0,9.0,13.0,16.0,9.0,963.0,636.0,201.0,0.0,0.0,192.59999999999999,127.2,100.5,0.0,0.0,100.5,533.0,180.0,70.0,100.5,0.0,0.0,100.5,492.0,168.28856170280855,103.2771029802831,18.5,0.0,0.0,18.5,150.20208609292573,5.0,5.0,2.0,0.0,0.0,2.0,3.0,499.0,312.0,119.0,0.0,0.0,119.0,734.0,29.0,31.0,82.0,0.0,0.0,82.0,373.0,891.0,0.0,909.0,0.0,0.0,297.0,0.0,303.0,0.0,0.0,303.0,297.0,276.0,0.0,183.0,0.0,0.0,183.0,276.0,194.48564642838468,0.0,221.05806175452335,0.0,0.0,221.05806175452335,194.48564642838468,3.0,0.0,3.0,0.0,0.0,3.0,3.0,545.0,0.0,613.0,0.0,0.0,613.0,545.0,70.0,0.0,113.0,0.0,0.0,113.0,70.0
73,1,7200,410.0,0.0,589.0,801.0,37.272727272727273,0.0,73.625,50.0625,58.764705882352942,73.625,126.36363636363636,27.0,0.0,58.0,32.0,37.0,58.0,44.0,30.109167764504456,0.0,54.683035532055094,51.960885228698714,50.295046431052533,54.683035532055094,166.04121762506207,11.0,0.0,8.0,16.0,17.0,8.0,11.0,124.0,0.0,175.0,200.0,175.0,175.0,535.0,6.0,0.0,14.0,14.0,6.0,14.0,20.0,558.0,993.0,249.0,0.0,0.0,279.0,331.0,124.5,0.0,0.0,124.5,517.0,279.0,362.0,124.5,0.0,0.0,124.5,425.0,84.0,73.17103251970687,22.5,0.0,0.0,22.5,176.53894754416092,2.0,3.0,2.0,0.0,0.0,2.0,3.0,363.0,401.0,147.0,0.0,0.0,147.0,764.0,195.0,230.0,102.0,0.0,0.0,102.0,362.0,1380.0,0.0,420.0,0.0,0.0,460.0,0.0,210.0,0.0,0.0,210.0,460.0,533.0,0.0,210.0,0.0,0.0,210.0,533.0,135.54581021435766,0.0,74.0,0.0,0.0,74.0,135.54581021435766,3.0,0.0,2.0,0.0,0.0,2.0,3.0,577.0,0.0,284.0,0.0,0.0,284.0,577.0,270.0,0.0,136.0,0.0,0.0,136.0,270.0
73,2,0,178.0,0.0,756.0,866.0,25.428571428571427,0.0,108.0,78.727272727272734,93.400000000000006,108.0,202.75,22.0,0.0,48.0,45.0,43.0,48.0,122.0,10.808160182501565,0.0,130.13289910153938,72.612409293942818,113.16112406652738,130.13289910153938,226.60800405104848,7.0,0.0,7.0,11.0,10.0,7.0,8.0,47.0,0.0,406.0,237.0,406.0,406.0,732.0,16.0,0.0,7.0,11.0,16.0,7.0,12.0,325.0,1406.0,69.0,0.0,0.0,162.5,703.0,69.0,0.0,0.0,69.0,865.5,162.5,703.0,69.0,0.0,0.0,69.0,865.5,17.5,620.0,0.0,0.0,0.0,0.0,637.5,2.0,2.0,1.0,0.0,0.0,1.0,2.0,180.0,1323.0,69.0,0.0,0.0,69.0,1503.0,145.0,83.0,69.0,0.0,0.0,69.0,228.0,1673.0,0.0,127.0,0.0,0.0,836.5,0.0,127.0,0.0,0.0,127.0,836.5,836.5,0.0,127.0,0.0,0.0,127.0,836.5,774.5,0.0,0.0,0.0,0.0,0.0,774.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1611.0,0.0,127.0,0.0,0.0,127.0,1611.0,62.0,0.0,127.0,0.0,0.0,127.0,62.0
73,2,1800,215.0,19.0,598.0,968.0,35.833333333333336,9.5,59.799999999999997,64.533333333333331,59.428571428571431,61.700000000000003,174.0,24.0,9.5,43.0,47.0,41.5,43.5,110.0,23.856631968676734,0.5,40.360376608748332,55.642749352953039,46.222620136085951,43.607453491347094,147.04269976967763,6.0,2.0,10.0,15.0,14.0,10.0,9.0,76.0,10.0,133.0,245.0,146.0,133.0,553.0,14.0,9.0,14.0,17.0,10.0,10.0,48.0,174.0,1550.0,76.0,0.0,0.0,174.0,775.0,76.0,0.0,0.0,76.0,862.0,174.0,775.0,76.0,0.0,0.0,76.0,862.0,0.0,148.0,0.0,0.0,0.0,0.0,61.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,174.0,923.0,76.0,0.0,0.0,76.0,923.0,174.0,627.0,76.0,0.0,0.0,76.0,801.0,1700.0,0.0,100.0,0.0,0.0,850.0,0.0,100.0,0.0,0.0,100.0,850.0,850.0,0.0,100.0,0.0,0.0,100.0,850.0,207.0,0.0,0.0,0.0,0.0,0.0,207.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1057.0,0.0,100.0,0.0,0.0,100.0,1057.0,643.0,0.0,100.0,0.0,0.0,100.0,643.0
73,2,3600,299.0,51.0,367.0,1083.0,33.222222222222221,17.0,61.166666666666664,63.705882352941174,42.176470588235297,46.444444444444443,111.53846153846153,23.0,12.0,50.0,55.0,31.0,31.0,84.0,20.676222402545058,10.033277962194941,37.971114752605772,53.243905705814711,32.666290043258833,37.792154127282117,94.292193481111084,9.0,3.0,6.0,17.0,17.0,9.0,13.0,69.0,31.0,115.0,222.0,115.0,115.0,320.0,6.0,8.0,22.0,10.0,6.0,8.0,10.0,262.0,1457.0,81.0,0.0,0.0,262.0,728.5,81.0,0.0,0.0,81.0,859.5,262.0,728.5,81.0,0.0,0.0,81.0,859.5,0.0,432.5,0.0,0.0,0.0,0.0,301.5,1.0,2.0,1.0,0.0,0.0,1.0,2.0,262.0,1161.0,81.0,0.0,0.0,81.0,1161.0,262.0,296.0,81.0,0.0,0.0,81.0,558.0,1564.0,0.0,236.0,0.0,0.0,782.0,0.0,236.0,0.0,0.0,236.0,782.0,782.0,0.0,236.0,0.0,0.0,236.0,782.0,501.0,0.0,0.0,0.0,0.0,0.0,501.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1283.0,0.0,236.0,0.0,0.0,236.0,1283.0,281.0,0.0,236.0,0.0,0.0,236.0,281.0
73,2,5400,206.0,16.0,825.0,753.0,29.428571428571427,16.0,68.75,57.92307692307692,74.785714285714292,70.083333333333329,175.33333333333334,18.0,16.0,28.0,30.0,29.5,31.5,47.0,27.773868205600039,0.0,95.259404610078604,61.48353317816899,91.275234140192381,94.635668340336778,294.72171431519752,7.0,1.0,12.0,13.0,14.0,12.0,9.0,93.0,16.0,329.0,241.0,329.0,329.0,991.0,8.0,16.0,6.0,7.0,6.0,6.0,12.0,191.0,1533.0,76.0,0.0,0.0,191.0,766.5,76.0,0.0,0.0,76.0,862.0,191.0,766.5,76.0,0.0,0.0,76.0,862.0,0.0,123.5,0.0,0.0,0.0,0.0,28.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,191.0,890.0,76.0,0.0,0.0,76.0,890.0,191.0,643.0,76.0,0.0,0.0,76.0,834.0,1696.0,0.0,104.0,0.0,0.0,848.0,0.0,104.0,0.0,0.0,104.0,848.0,848.0,0.0,104.0,0.0,0.0,104.0,848.0,172.0,0.0,0.0,0.0,0.0,0.0,172.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1020.0,0.0,104.0,0.0,0.0,104.0,1020.0,676.0,0.0,104.0,0.0,0.0,104.0,676.0
73,2,7200,276.0,0.0,210.0,1314.0,34.5,0.0,35.0,109.5,37.384615384615387,35.0,190.5,25.0,0.0,28.5,88.0,28.0,28.5,160.0,20.928449536456348,0.0,18.266545011760343,84.577873386995648,23.00012863354819,18.266545011760343,135.70280026587514,8.0,0.0,6.0,12.0,13.0,6.0,8.0,79.0,0.0,67.0,326.0,79.0,67.0,439.0,16.0,0.0,14.0,19.0,14.0,14.0,40.0,236.0,1464.0,100.0,0.0,0.0,236.0,1464.0,100.0,0.0,0.0,100.0,850.0,236.0,1464.0,100.0,0.0,0.0,100.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,236.0,1464.0,100.0,0.0,0.0,100.0,1464.0,236.0,1464.0,100.0,0.0,0.0,100.0,236.0,1580.0,0.0,220.0,0.0,0.0,1580.0,0.0,220.0,0.0,0.0,220.0,1580.0,1580.0,0.0,220.0,0.0,0.0,220.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1580.0,0.0,220.0,0.0,0.0,220.0,1580.0,1580.0,0.0,220.0,0.0,0.0,220.0,1580.0
74,1,0,16.0,0.0,0.0,1784.0,16.0,0.0,0.0,892.0,16.0,0.0,892.0,16.0,0.0,0.0,892.0,16.0,0.0,892.0,0.0,0.0,0.0,876.0,0.0,0.0,876.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,16.0,0.0,0.0,1768.0,16.0,0.0,1768.0,16.0,0.0,0.0,16.0,16.0,0.0,16.0,127.0,1081.0,231.0,106.0,255.0,42.333333333333336,270.25,77.0,106.0,63.75,84.25,292.60000000000002,49.0,273.5,71.0,106.0,57.5,81.5,327.0,20.154955277107966,24.427187721880717,10.677078252031311,0.0,24.893523254051445,15.594470173750693,120.38205846387577,3.0,4.0,3.0,1.0,4.0,4.0,5.0,63.0,297.0,92.0,106.0,103.0,106.0,401.0,15.0,237.0,68.0,106.0,37.0,68.0,63.0,1511.0,0.0,289.0,0.0,0.0,167.88888888888889,0.0,32.111111111111114,0.0,0.0,32.111111111111114,167.88888888888889,101.0,0.0,33.0,0.0,0.0,33.0,101.0,148.87014807426746,0.0,13.278591327935391,0.0,0.0,13.278591327935391,148.87014807426746,9.0,0.0,9.0,0.0,0.0,9.0,9.0,377.0,0.0,57.0,0.0,0.0,57.0,377.0,16.0,0.0,12.0,0.0,0.0,12.0,16.0
74,1,1800,59.0,0.0,113.0,1628.0,14.75,0.0,28.25,203.5,24.571428571428573,28.25,348.19999999999999,11.5,0.0,28.0,139.0,29.0,28.0,146.0,9.6274347569848526,0.0,14.306903927824496,195.84432593261414,14.351278119856412,14.306903927824496,365.85483459973568,4.0,0.0,4.0,8.0,7.0,4.0,5.0,30.0,0.0,44.0,637.0,44.0,44.0,1072.0,6.0,0.0,13.0,13.0,6.0,13.0,121.0,181.0,1135.0,363.0,0.0,121.0,30.166666666666668,189.16666666666666,72.599999999999994,0.0,30.25,72.599999999999994,239.5,35.0,181.5,71.0,0.0,30.5,71.0,230.0,13.271732701078969,109.99911615806536,37.601063814738012,0.0,21.787324296480282,37.601063814738012,127.0232918273915,6.0,6.0,5.0,0.0,4.0,5.0,6.0,44.0,386.0,141.0,0.0,53.0,141.0,465.0,3.0,29.0,33.0,0.0,7.0,33.0,32.0,1523.0,0.0,277.0,0.0,0.0,190.375,0.0,34.625,0.0,0.0,34.625,190.375,192.0,0.0,28.0,0.0,0.0,28.0,192.0,106.99058077700111,0.0,24.088054612193158,0.0,0.0,24.088054612193158,106.99058077700111,8.0,0.0,8.0,0.0,0.0,8.0,8.0,342.0,0.0,87.0,0.0,0.0,87.0,342.0,14.0,0.0,1.0,0.0,0.0,1.0,14.0
74,1,3600,84.0,74.0,85.0,1557.0,21.0,37.0,17.0,141.54545454545453,24.300000000000001,22.714285714285715,234.57142857142858,20.5,37.0,17.0,64.0,21.5,21.0,150.0,4.7434164902525691,3.0,4.5166359162544856,199.03830770453283,9.613012014972206,9.9385869319577633,265.07619235816338,4.0,2.0,5.0,11.0,10.0,7.0,7.0,28.0,40.0,23.0,744.0,40.0,40.0,829.0,15.0,34.0,12.0,15.0,12.0,12.0,18.0,24.0,880.0,371.0,64.0,461.0,24.0,110.0,61.833333333333336,32.0,115.25,54.375,170.625,24.0,84.5,56.0,32.0,113.0,53.5,159.5,0.0,77.186462543635201,29.644654755209338,31.0,46.585271277518608,32.653244478918168,83.377061443780804,1.0,8.0,6.0,2.0,4.0,8.0,8.0,24.0,270.0,116.0,63.0,175.0,116.0,330.0,24.0,23.0,32.0,1.0,60.0,1.0,56.0,1283.0,0.0,517.0,0.0,0.0,98.692307692307693,0.0,43.083333333333336,0.0,0.0,43.083333333333336,98.692307692307693,91.0,0.0,40.0,0.0,0.0,40.0,91.0,90.36625018001817,0.0,32.643167568250611,0.0,0.0,32.643167568250611,90.36625018001817,13.0,0.0,12.0,0.0,0.0,12.0,13.0,375.0,0.0,120.0,0.0,0.0,120.0,375.0,14.0,0.0,11.0,0.0,0.0,11.0,14.0
74,1,5400,145.0,88.0,94.0,1473.0,20.714285714285715,44.0,47.0,147.30000000000001,32.700000000000003,45.5,195.875,22.0,44.0,47.0,83.0,21.5,44.0,151.5,7.0854838672212832,23.0,39.0,180.48880851731505,30.561577184432089,32.050741021074693,191.63470295069209,7.0,2.0,2.0,10.0,10.0,4.0,8.0,32.0,67.0,86.0,664.0,99.0,86.0,664.0,8.0,21.0,8.0,16.0,8.0,8.0,32.0,317.0,978.0,297.0,65.0,143.0,63.399999999999999,163.0,74.25,65.0,35.75,72.400000000000006,287.60000000000002,35.0,159.0,69.0,65.0,25.5,65.0,316.0,48.060794833210984,81.260896705200921,29.894606536965828,0.0,29.894606536965828,26.99333251008478,101.35403297353292,5.0,6.0,4.0,1.0,4.0,5.0,5.0,153.0,283.0,116.0,65.0,85.0,116.0,425.0,24.0,67.0,43.0,65.0,7.0,43.0,129.0,1288.0,0.0,512.0,0.0,0.0,143.11111111111111,0.0,64.0,0.0,0.0,64.0,143.11111111111111,122.0,0.0,37.0,0.0,0.0,37.0,122.0,109.99741860046278,0.0,53.404119691274758,0.0,0.0,53.404119691274758,109.99741860046278,9.0,0.0,8.0,0.0,0.0,8.0,9.0,351.0,0.0,165.0,0.0,0.0,165.0,351.0,5.0,0.0,18.0,0.0,0.0,18.0,5.0
74,1,7200,139.0,46.0,130.0,1485.0,15.444444444444445,23.0,21.666666666666668,99.0,21.0,22.0,161.5,15.0,23.0,21.5,53.0,20.0,21.5,80.0,7.3953605743527717,4.0,2.8674417556808756,91.363741896516771,9.8725207858310764,3.2403703492039302,178.18880436211472,9.0,2.0,6.0,15.0,15.0,8.0,10.0,31.0,27.0,26.0,285.0,42.0,27.0,611.0,5.0,19.0,17.0,14.0,5.0,17.0,14.0,27.0,1077.0,357.0,0.0,339.0,27.0,215.40000000000001,89.25,0.0,84.75,89.25,288.60000000000002,27.0,149.0,70.5,0.0,91.0,70.5,216.0,0.0,147.90212980210936,48.494200684205531,0.0,40.232915628872831,48.494200684205531,185.13627413340694,1.0,5.0,4.0,0.0,4.0,4.0,5.0,27.0,504.0,170.0,0.0,124.0,170.0,655.0,27.0,92.0,46.0,0.0,33.0,46.0,149.0,1398.0,0.0,402.0,0.0,0.0,199.71428571428572,0.0,67.0,0.0,0.0,67.0,199.71428571428572,132.0,0.0,35.5,0.0,0.0,35.5,132.0,196.21396068411374,0.0,69.531767320172918,0.0,0.0,69.531767320172918,196.21396068411374,7.0,0.0,6.0,0.0,0.0,6.0,7.0,647.0,0.0,214.0,0.0,0.0,214.0,647.0,33.0,0.0,14.0,0.0,0.0,14.0,33.0
74,2,0,8.0,62.0,88.0,1642.0,8.0,62.0,22.0,328.39999999999998,31.600000000000001,30.0,865.0,8.0,62.0,19.5,31.0,28.0,28.0,865.0,0.0,0.0,12.747548783981962,593.84260540988464,20.69396047159654,19.646882704388499,843.0,1.0,1.0,4.0,5.0,5.0,5.0,2.0,8.0,62.0,40.0,1516.0,62.0,62.0,1708.0,8.0,62.0,9.0,22.0,9.0,9.0,22.0,121.0,1611.0,23.0,45.0,0.0,60.5,402.75,23.0,45.0,0.0,34.0,577.33333333333337,60.5,399.0,23.0,45.0,0.0,34.0,634.0,21.5,307.28112128798278,0.0,0.0,0.0,11.0,250.62233650565855,2.0,4.0,1.0,1.0,0.0,2.0,3.0,82.0,772.0,23.0,45.0,0.0,45.0,852.0,39.0,41.0,23.0,45.0,0.0,23.0,246.0,1385.0,0.0,415.0,0.0,0.0,346.25,0.0,138.33333333333334,0.0,0.0,138.33333333333334,346.25,378.5,0.0,51.0,0.0,0.0,51.0,378.5,235.61342809780601,0.0,134.25431919391727,0.0,0.0,134.25431919391727,235.61342809780601,4.0,0.0,3.0,0.0,0.0,3.0,4.0,599.0,0.0,328.0,0.0,0.0,328.0,599.0,29.0,0.0,36.0,0.0,0.0,36.0,29.0
74,2,1800,19.0,165.0,0.0,1616.0,19.0,55.0,0.0,404.0,61.333333333333336,55.0,404.0,19.0,53.0,0.0,360.5,53.0,53.0,360.5,0.0,27.796882319185844,0.0,303.22186596616018,36.003086287459055,27.796882319185844,303.22186596616018,1.0,3.0,0.0,4.0,3.0,3.0,4.0,19.0,90.0,0.0,861.0,109.0,90.0,861.0,19.0,22.0,0.0,34.0,22.0,22.0,34.0,36.0,1659.0,105.0,0.0,0.0,36.0,553.0,52.5,0.0,0.0,52.5,565.0,36.0,373.0,52.5,0.0,0.0,52.5,373.0,0.0,408.18704862681113,4.5,0.0,0.0,4.5,424.81133067123653,1.0,3.0,2.0,0.0,0.0,2.0,3.0,36.0,1118.0,57.0,0.0,0.0,57.0,1154.0,36.0,168.0,48.0,0.0,0.0,48.0,168.0,1363.0,0.0,437.0,0.0,0.0,272.60000000000002,0.0,109.25,0.0,0.0,109.25,272.60000000000002,130.0,0.0,94.5,0.0,0.0,94.5,130.0,284.54004990510566,0.0,75.403497929472735,0.0,0.0,75.403497929472735,284.54004990510566,5.0,0.0,4.0,0.0,0.0,4.0,5.0,820.0,0.0,222.0,0.0,0.0,222.0,820.0,38.0,0.0,26.0,0.0,0.0,26.0,38.0
74,2,3600,192.0,182.0,40.0,1386.0,27.428571428571427,45.5,20.0,115.5,37.636363636363633,37.0,129.63636363636363,20.0,39.0,20.0,58.0,34.0,31.0,60.0,21.519805780172053,19.1637678967368,8.0,112.96717812414956,29.385440820777301,20.264912204760886,115.39755214614527,7.0,4.0,2.0,12.0,11.0,6.0,11.0,75.0,77.0,28.0,359.0,108.0,77.0,359.0,7.0,27.0,12.0,7.0,7.0,12.0,7.0,0.0,1717.0,83.0,0.0,0.0,0.0,858.5,83.0,0.0,0.0,83.0,858.5,0.0,858.5,83.0,0.0,0.0,83.0,858.5,0.0,324.5,0.0,0.0,0.0,0.0,324.5,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1183.0,83.0,0.0,0.0,83.0,1183.0,0.0,534.0,83.0,0.0,0.0,83.0,534.0,1648.0,0.0,152.0,0.0,0.0,329.60000000000002,0.0,38.0,0.0,0.0,38.0,329.60000000000002,82.0,0.0,41.0,0.0,0.0,41.0,82.0,450.45070762515184,0.0,20.481699148264042,0.0,0.0,20.481699148264042,450.45070762515184,5.0,0.0,4.0,0.0,0.0,4.0,5.0,1213.0,0.0,60.0,0.0,0.0,60.0,1213.0,38.0,0.0,10.0,0.0,0.0,10.0,38.0
74,2,5400,49.0,70.0,158.0,1523.0,49.0,70.0,31.600000000000001,190.375,39.571428571428569,38.0,560.33333333333337,49.0,70.0,35.0,91.0,38.0,36.5,526.0,0.0,0.0,19.210413842496994,173.39906105570469,21.306317928573897,22.63478149515328,300.2291717264589,1.0,1.0,5.0,8.0,7.0,6.0,3.0,49.0,70.0,62.0,562.0,70.0,70.0,944.0,49.0,70.0,6.0,50.0,6.0,6.0,211.0,70.0,1586.0,108.0,0.0,36.0,70.0,528.66666666666663,36.0,0.0,36.0,36.0,564.0,70.0,440.0,40.0,0.0,36.0,40.0,476.0,0.0,229.98164177941587,14.966629547095765,0.0,0.0,14.966629547095765,202.49115207007605,1.0,3.0,3.0,0.0,1.0,3.0,3.0,70.0,844.0,52.0,0.0,36.0,52.0,844.0,70.0,302.0,16.0,0.0,36.0,16.0,372.0,1741.0,0.0,59.0,0.0,0.0,435.25,0.0,19.666666666666668,0.0,0.0,19.666666666666668,435.25,394.0,0.0,14.0,0.0,0.0,14.0,394.0,317.97120545734953,0.0,12.498888839501783,0.0,0.0,12.498888839501783,317.97120545734953,4.0,0.0,3.0,0.0,0.0,3.0,4.0,920.0,0.0,37.0,0.0,0.0,37.0,920.0,33.0,0.0,8.0,0.0,0.0,8.0,33.0
