Dyad,Cov,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
60,2,1775.0,1519.0,134.0,5572.0,93.421052631578945,84.388888888888886,22.333333333333332,154.77777777777777,97.942857142857136,75.13636363636364,172.90909090909091,81.0,71.5,22.5,102.5,67.0,61.0,103.0,84.0953818054073,59.113016886571593,9.7410927974683048,177.00707944271468,102.53973246841382,63.919192916842249,234.0062630133574,19.0,18.0,6.0,36.0,35.0,22.0,33.0,367.0,253.0,40.0,886.0,504.0,253.0,1150.0,7.0,10.0,7.0,17.0,10.0,7.0,17.0,816.0,7775.0,378.0,31.0,0.0,163.19999999999999,971.875,75.599999999999994,31.0,0.0,68.166666666666671,1227.2857142857142,95.0,836.5,76.0,31.0,0.0,61.5,960.0,109.76228860587774,744.24230555310407,32.622691489207327,0.0,0.0,34.104822076781005,817.96257586163688,5.0,8.0,5.0,1.0,0.0,6.0,7.0,333.0,2352.0,115.0,31.0,0.0,115.0,2709.0,66.0,103.0,32.0,31.0,0.0,31.0,215.0,8082.0,0.0,918.0,0.0,0.0,1154.5714285714287,0.0,153.0,0.0,0.0,153.0,1154.5714285714287,953.0,0.0,124.0,0.0,0.0,124.0,953.0,915.50124555472064,0.0,136.1861471173433,0.0,0.0,136.1861471173433,915.50124555472064,7.0,0.0,6.0,0.0,0.0,6.0,7.0,2404.0,0.0,424.0,0.0,0.0,424.0,2404.0,53.0,0.0,25.0,0.0,0.0,25.0,53.0
61,1,2570.0,2181.0,727.0,3522.0,65.897435897435898,60.583333333333336,34.61904761904762,51.043478260869563,80.558823529411768,55.92307692307692,68.532258064516128,53.0,48.0,26.0,38.0,56.5,39.5,62.5,65.211213001428561,41.493222338112041,26.389890182698281,42.2108011393913,73.396462158876886,38.918972115570377,49.01373005200503,39.0,36.0,21.0,69.0,68.0,52.0,62.0,288.0,185.0,106.0,226.0,356.0,185.0,249.0,10.0,10.0,8.0,6.0,8.0,8.0,12.0,2917.0,4705.0,1378.0,0.0,0.0,208.35714285714286,313.66666666666669,125.27272727272727,0.0,0.0,125.27272727272727,635.16666666666663,167.5,223.0,101.0,0.0,0.0,101.0,484.0,180.07125857078165,213.28155621671141,65.227003483764875,0.0,0.0,65.227003483764875,410.93386193995849,14.0,15.0,11.0,0.0,0.0,11.0,12.0,781.0,778.0,280.0,0.0,0.0,280.0,1457.0,39.0,14.0,55.0,0.0,0.0,55.0,169.0,6485.0,0.0,2515.0,0.0,0.0,498.84615384615387,0.0,209.58333333333334,0.0,0.0,209.58333333333334,498.84615384615387,317.0,0.0,165.0,0.0,0.0,165.0,317.0,369.72252509433366,0.0,186.37751041606089,0.0,0.0,186.37751041606089,369.72252509433366,13.0,0.0,12.0,0.0,0.0,12.0,13.0,1277.0,0.0,720.0,0.0,0.0,720.0,1277.0,57.0,0.0,12.0,0.0,0.0,12.0,57.0
61,2,4766.0,1502.0,331.0,2401.0,110.83720930232558,53.642857142857146,25.46153846153846,38.111111111111114,103.109375,47.0,49.672727272727272,66.0,39.0,20.0,27.0,48.0,31.0,30.0,156.08762152141344,47.640179834818817,15.000591704305865,33.423739833832443,141.12695051658054,45.084535980925708,40.882116359314487,43.0,28.0,13.0,63.0,64.0,39.0,55.0,713.0,249.0,68.0,159.0,749.0,249.0,159.0,6.0,16.0,12.0,7.0,6.0,12.0,7.0,476.0,8208.0,316.0,0.0,0.0,119.0,1641.5999999999999,79.0,0.0,0.0,79.0,1736.8,117.0,1307.0,78.5,0.0,0.0,78.5,1427.0,37.589892258425003,1171.664730202288,23.653752345029741,0.0,0.0,23.653752345029741,1234.6222742199332,4.0,5.0,4.0,0.0,0.0,4.0,5.0,174.0,3227.0,108.0,0.0,0.0,108.0,3435.0,68.0,140.0,51.0,0.0,0.0,51.0,174.0,7929.0,0.0,1071.0,0.0,0.0,1132.7142857142858,0.0,153.0,0.0,0.0,153.0,1132.7142857142858,692.0,0.0,161.0,0.0,0.0,161.0,692.0,1150.0708939993613,0.0,60.427051652621373,0.0,0.0,60.427051652621373,1150.0708939993613,7.0,0.0,7.0,0.0,0.0,7.0,7.0,3352.0,0.0,238.0,0.0,0.0,238.0,3352.0,81.0,0.0,59.0,0.0,0.0,59.0,81.0
62,1,1418.0,1012.0,331.0,6239.0,32.227272727272727,21.531914893617021,25.46153846153846,85.465753424657535,37.821917808219176,24.87037037037037,87.599999999999994,22.5,19.0,22.0,57.0,27.0,21.5,61.0,34.141992030851263,8.4999400844691486,11.035713943760989,72.246549368570044,35.053908568247458,11.684187314321827,71.459079199217229,44.0,47.0,13.0,73.0,73.0,54.0,75.0,231.0,47.0,43.0,360.0,231.0,59.0,360.0,6.0,8.0,9.0,9.0,6.0,8.0,9.0,2861.0,3660.0,2138.0,341.0,0.0,89.40625,85.116279069767444,52.146341463414636,28.416666666666668,0.0,57.651162790697676,148.20454545454547,81.5,78.0,51.0,31.5,0.0,55.0,134.0,60.849640187411957,43.694078840153637,15.887655854981551,17.675115904067564,0.0,15.827388274069424,84.190147217057131,32.0,43.0,41.0,12.0,0.0,43.0,44.0,315.0,196.0,85.0,59.0,0.0,104.0,481.0,7.0,9.0,23.0,4.0,0.0,32.0,26.0,6753.0,0.0,2247.0,0.0,0.0,225.09999999999999,0.0,77.482758620689651,0.0,0.0,77.482758620689651,225.09999999999999,166.5,0.0,69.0,0.0,0.0,69.0,166.5,164.33103784738901,0.0,57.455602463632545,0.0,0.0,57.455602463632545,164.33103784738901,30.0,0.0,29.0,0.0,0.0,29.0,30.0,700.0,0.0,245.0,0.0,0.0,245.0,700.0,28.0,0.0,15.0,0.0,0.0,15.0,28.0
62,2,294.0,4888.0,150.0,3668.0,42.0,87.285714285714292,37.5,63.241379310344826,90.372881355932208,89.964285714285708,64.711864406779668,25.0,60.0,28.5,51.0,62.0,61.5,51.0,43.85365272292443,97.425560280238415,22.743130831088319,47.785191164724104,97.147781590569394,98.452302498961075,47.664808056179787,7.0,56.0,4.0,58.0,59.0,56.0,59.0,144.0,589.0,76.0,279.0,589.0,589.0,279.0,6.0,13.0,17.0,12.0,6.0,13.0,12.0,1339.0,7019.0,419.0,223.0,0.0,133.90000000000001,412.88235294117646,41.899999999999999,31.857142857142858,0.0,37.764705882352942,464.33333333333331,114.5,317.0,39.5,32.0,0.0,35.0,397.5,111.0796561031767,264.29570835200332,8.5023526155999907,3.5225222874108439,0.0,8.4889506852746059,282.67020438037764,10.0,17.0,10.0,7.0,0.0,17.0,18.0,393.0,1017.0,60.0,38.0,0.0,60.0,1148.0,4.0,107.0,33.0,28.0,0.0,28.0,4.0,5328.0,0.0,3672.0,0.0,0.0,144.0,0.0,102.0,0.0,0.0,102.0,144.0,110.0,0.0,68.0,0.0,0.0,68.0,110.0,113.36523133516587,0.0,89.679367130287488,0.0,0.0,89.679367130287488,113.36523133516587,37.0,0.0,36.0,0.0,0.0,36.0,37.0,608.0,0.0,386.0,0.0,0.0,386.0,608.0,30.0,0.0,7.0,0.0,0.0,7.0,30.0
64,1,5335.0,1395.0,364.0,1906.0,166.71875,60.652173913043477,36.399999999999999,43.31818181818182,157.64444444444445,60.655172413793103,52.790697674418603,110.0,38.0,27.0,30.5,68.0,38.0,33.0,140.53585716263839,65.183759444159875,21.100710888498522,37.110873637638342,161.96256845409349,64.469867787645413,43.189984917659665,32.0,23.0,10.0,44.0,45.0,29.0,43.0,564.0,279.0,79.0,176.0,706.0,299.0,176.0,13.0,15.0,20.0,10.0,13.0,15.0,10.0,2019.0,4741.0,1680.0,0.0,560.0,168.25,364.69230769230768,140.0,0.0,186.66666666666666,140.0,563.07692307692309,156.5,457.0,149.5,0.0,180.0,149.5,588.0,73.248577915661045,172.46867479917114,49.749371855330999,0.0,12.36482466066094,49.749371855330999,250.85805411349554,12.0,13.0,12.0,0.0,3.0,12.0,13.0,351.0,581.0,199.0,0.0,204.0,199.0,1089.0,80.0,60.0,62.0,0.0,176.0,62.0,240.0,7821.0,0.0,1179.0,0.0,0.0,651.75,0.0,107.18181818181819,0.0,0.0,107.18181818181819,651.75,651.0,0.0,108.0,0.0,0.0,108.0,651.0,262.4890870747455,0.0,63.34583028799949,0.0,0.0,63.34583028799949,262.4890870747455,12.0,0.0,11.0,0.0,0.0,11.0,12.0,1220.0,0.0,263.0,0.0,0.0,263.0,1220.0,291.0,0.0,28.0,0.0,0.0,28.0,291.0
64,2,7101.0,16.0,213.0,1670.0,229.06451612903226,16.0,23.666666666666668,53.87096774193548,229.0625,22.899999999999999,60.741935483870968,107.0,16.0,19.0,35.0,106.5,17.5,40.0,289.76875490904825,0.0,12.918548250050733,59.289199329456217,290.62238574093016,12.469562943423478,61.218786775943371,31.0,1.0,9.0,31.0,32.0,10.0,31.0,1229.0,16.0,49.0,261.0,1229.0,49.0,261.0,6.0,16.0,10.0,6.0,6.0,10.0,12.0,99.0,8355.0,335.0,211.0,0.0,49.5,1193.5714285714287,83.75,70.333333333333329,0.0,91.0,1207.7142857142858,49.5,1283.0,88.5,83.0,0.0,98.5,1283.0,0.5,704.65632091981183,31.155858197135252,18.624953392931992,0.0,29.642312100554278,715.76606599117974,2.0,7.0,4.0,3.0,0.0,6.0,7.0,50.0,2105.0,115.0,84.0,0.0,126.0,2155.0,49.0,93.0,43.0,44.0,0.0,44.0,93.0,8279.0,0.0,721.0,0.0,0.0,1182.7142857142858,0.0,103.0,0.0,0.0,103.0,1182.7142857142858,1081.0,0.0,73.0,0.0,0.0,73.0,1081.0,710.03776846943936,0.0,63.005668679209222,0.0,0.0,63.005668679209222,710.03776846943936,7.0,0.0,7.0,0.0,0.0,7.0,7.0,2099.0,0.0,188.0,0.0,0.0,188.0,2099.0,44.0,0.0,28.0,0.0,0.0,28.0,44.0
65,1,1230.0,435.0,1082.0,6253.0,45.555555555555557,33.46153846153846,27.050000000000001,97.703125,42.921875,29.745098039215687,215.73529411764707,28.0,37.0,21.5,59.5,33.5,23.0,154.5,43.698744225819354,21.731279776167327,16.232606075427324,89.133270949934143,37.387875995894376,19.570729581774341,188.80308896144703,27.0,13.0,40.0,64.0,64.0,51.0,34.0,169.0,95.0,74.0,390.0,169.0,95.0,759.0,6.0,9.0,8.0,4.0,6.0,8.0,11.0,3836.0,3763.0,1356.0,43.0,2.0,174.36363636363637,156.79166666666666,61.636363636363633,43.0,2.0,63.590909090909093,330.47826086956519,176.0,145.0,57.5,43.0,2.0,62.5,298.0,76.478485064009675,118.2285848003303,24.440178273686687,0.0,0.0,24.827878558568152,197.76992991752843,22.0,24.0,22.0,1.0,1.0,22.0,23.0,397.0,390.0,113.0,43.0,2.0,113.0,849.0,66.0,21.0,33.0,43.0,2.0,33.0,21.0,6782.0,0.0,2218.0,0.0,0.0,260.84615384615387,0.0,85.307692307692307,0.0,0.0,85.307692307692307,260.84615384615387,217.0,0.0,63.5,0.0,0.0,63.5,217.0,170.5436313015376,0.0,74.879785312998251,0.0,0.0,74.879785312998251,170.5436313015376,26.0,0.0,26.0,0.0,0.0,26.0,26.0,521.0,0.0,290.0,0.0,0.0,290.0,521.0,17.0,0.0,8.0,0.0,0.0,8.0,17.0
65,2,2010.0,281.0,501.0,6208.0,83.75,28.100000000000001,33.399999999999999,141.09090909090909,64.930232558139537,32.583333333333336,223.63333333333333,56.5,28.5,34.0,86.5,44.0,33.0,157.0,79.024916956615655,13.52368293032634,19.791580701567693,141.95050644852148,65.36388140991302,18.988849066988998,220.08717717203689,24.0,10.0,15.0,44.0,43.0,24.0,30.0,314.0,50.0,80.0,581.0,314.0,80.0,801.0,9.0,8.0,9.0,1.0,8.0,8.0,13.0,649.0,7809.0,542.0,0.0,0.0,64.900000000000006,600.69230769230774,60.222222222222221,0.0,0.0,60.222222222222221,845.79999999999995,60.0,417.0,47.0,0.0,0.0,47.0,723.5,60.43914294561101,589.91308155268291,26.527879580956494,0.0,0.0,26.527879580956494,559.86744859832675,10.0,13.0,9.0,0.0,0.0,9.0,10.0,225.0,2045.0,117.0,0.0,0.0,117.0,2054.0,9.0,35.0,34.0,0.0,0.0,34.0,199.0,6909.0,0.0,2091.0,0.0,0.0,276.36000000000001,0.0,83.640000000000001,0.0,0.0,83.640000000000001,276.36000000000001,196.0,0.0,53.0,0.0,0.0,53.0,196.0,210.48437091622739,0.0,104.24658459633103,0.0,0.0,104.24658459633103,210.48437091622739,25.0,0.0,25.0,0.0,0.0,25.0,25.0,749.0,0.0,534.0,0.0,0.0,534.0,749.0,47.0,0.0,8.0,0.0,0.0,8.0,47.0
66,1,1762.0,1772.0,1304.0,4162.0,36.708333333333336,33.433962264150942,28.347826086956523,42.469387755102041,48.868686868686872,34.561797752808985,66.658536585365852,26.0,28.0,23.5,34.0,28.0,26.0,56.5,30.83285472601516,22.304504523443509,19.175638293672371,31.391928015385027,66.25534420444454,26.397120653407573,54.670235249618791,48.0,53.0,46.0,98.0,99.0,89.0,82.0,121.0,111.0,90.0,181.0,449.0,143.0,254.0,7.0,5.0,6.0,7.0,5.0,5.0,7.0,2251.0,5043.0,1639.0,67.0,0.0,125.05555555555556,296.64705882352939,96.411764705882348,67.0,0.0,100.35294117647059,405.22222222222223,112.5,129.0,67.0,67.0,0.0,67.0,243.5,66.738687948863685,369.89218479673559,65.365091262151111,0.0,0.0,70.589901941108863,410.54997740910585,18.0,17.0,17.0,1.0,0.0,17.0,18.0,328.0,1357.0,277.0,67.0,0.0,277.0,1573.0,33.0,3.0,37.0,67.0,0.0,37.0,3.0,7750.0,0.0,1250.0,0.0,0.0,455.88235294117646,0.0,73.529411764705884,0.0,0.0,73.529411764705884,455.88235294117646,279.0,0.0,48.0,0.0,0.0,48.0,279.0,452.04618222594456,0.0,72.894861956477982,0.0,0.0,72.894861956477982,452.04618222594456,17.0,0.0,17.0,0.0,0.0,17.0,17.0,1695.0,0.0,331.0,0.0,0.0,331.0,1695.0,57.0,0.0,21.0,0.0,0.0,21.0,57.0
66,2,1631.0,3738.0,346.0,3285.0,33.979166666666664,63.355932203389834,23.066666666666666,39.107142857142854,67.235294117647058,61.878787878787875,42.220930232558139,23.5,50.0,15.0,28.5,39.0,48.0,29.5,29.29554117334051,51.231201665889081,16.180097513783888,30.525562222170318,74.832777822811039,51.293721971429186,31.378559248793056,48.0,59.0,15.0,84.0,85.0,66.0,86.0,136.0,233.0,72.0,132.0,446.0,233.0,132.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,562.0,7873.0,352.0,105.0,108.0,187.33333333333334,787.29999999999995,50.285714285714285,105.0,108.0,57.125,949.22222222222217,106.0,600.5,46.0,105.0,108.0,48.0,862.0,144.23437716285099,723.18241820442506,20.161592097807336,0.0,0.0,26.136361166007788,736.42134343168539,3.0,10.0,7.0,1.0,1.0,8.0,9.0,390.0,2146.0,96.0,105.0,108.0,105.0,2358.0,66.0,34.0,29.0,105.0,108.0,29.0,34.0,7805.0,0.0,1195.0,0.0,0.0,867.22222222222217,0.0,149.375,0.0,0.0,149.375,867.22222222222217,709.0,0.0,114.5,0.0,0.0,114.5,709.0,656.60131278471965,0.0,124.48487608942702,0.0,0.0,124.48487608942702,656.60131278471965,9.0,0.0,8.0,0.0,0.0,8.0,9.0,2171.0,0.0,426.0,0.0,0.0,426.0,2171.0,137.0,0.0,28.0,0.0,0.0,28.0,137.0
67,1,1266.0,1064.0,2117.0,4553.0,37.235294117647058,62.588235294117645,51.634146341463413,68.984848484848484,66.373134328358205,63.619999999999997,145.0,31.0,48.0,37.0,50.5,36.0,42.5,92.0,25.268044016957596,45.536099220068586,44.265692324351981,56.531431971378716,87.009664212059747,67.701961566855644,177.20057414766146,34.0,17.0,41.0,66.0,67.0,50.0,46.0,139.0,216.0,199.0,307.0,611.0,397.0,841.0,13.0,13.0,8.0,13.0,8.0,8.0,13.0,2052.0,5115.0,1833.0,0.0,0.0,128.25,319.6875,122.2,0.0,0.0,122.2,447.9375,110.0,309.5,100.0,0.0,0.0,100.0,432.0,78.446239552957536,215.97213904517869,64.484830257459265,0.0,0.0,64.484830257459265,281.01100262044901,16.0,16.0,15.0,0.0,0.0,15.0,16.0,335.0,821.0,249.0,0.0,0.0,249.0,1156.0,43.0,31.0,37.0,0.0,0.0,37.0,84.0,7196.0,0.0,1804.0,0.0,0.0,449.75,0.0,120.26666666666667,0.0,0.0,120.26666666666667,449.75,400.0,0.0,75.0,0.0,0.0,75.0,400.0,256.46064512903337,0.0,99.153394069772304,0.0,0.0,99.153394069772304,256.46064512903337,16.0,0.0,15.0,0.0,0.0,15.0,16.0,995.0,0.0,400.0,0.0,0.0,400.0,995.0,134.0,0.0,18.0,0.0,0.0,18.0,134.0
67,2,2422.0,1223.0,3407.0,1948.0,78.129032258064512,58.238095238095241,77.431818181818187,40.583333333333336,143.91836734693877,87.35849056603773,130.60975609756099,56.0,40.0,56.0,27.5,88.0,69.0,82.0,71.800234493050397,49.610775290689737,62.178773682778719,35.46114853689253,149.60462678847239,72.040369798748785,132.35998180291256,31.0,21.0,44.0,48.0,49.0,53.0,41.0,368.0,226.0,255.0,189.0,598.0,255.0,583.0,21.0,10.0,9.0,10.0,10.0,9.0,10.0,506.0,8200.0,294.0,0.0,0.0,101.2,1640.0,73.5,0.0,0.0,73.5,1741.2,91.0,1607.0,74.0,0.0,0.0,74.0,1663.0,44.210406014873918,839.70423364420401,24.387496796514398,0.0,0.0,24.387496796514398,873.55489810314725,5.0,5.0,4.0,0.0,0.0,4.0,5.0,185.0,2995.0,103.0,0.0,0.0,103.0,3180.0,56.0,553.0,43.0,0.0,0.0,43.0,630.0,8661.0,0.0,339.0,0.0,0.0,1732.2,0.0,84.75,0.0,0.0,84.75,1732.2,1596.0,0.0,65.5,0.0,0.0,65.5,1596.0,853.70238373803318,0.0,39.378769660821042,0.0,0.0,39.378769660821042,853.70238373803318,5.0,0.0,4.0,0.0,0.0,4.0,5.0,3135.0,0.0,152.0,0.0,0.0,152.0,3135.0,681.0,0.0,56.0,0.0,0.0,56.0,681.0
68,1,3196.0,2559.0,190.0,3055.0,86.378378378378372,69.162162162162161,27.142857142857142,74.512195121951223,141.54761904761904,67.048780487804876,77.261904761904759,59.0,48.0,26.0,48.0,94.5,48.0,46.5,72.849104077798444,59.874424226092863,12.099924101634114,62.953378781916769,165.10937246347783,57.491017843304284,68.662410706229437,37.0,37.0,7.0,41.0,42.0,41.0,42.0,245.0,245.0,51.0,248.0,814.0,245.0,267.0,3.0,10.0,8.0,10.0,3.0,8.0,11.0,2833.0,4491.0,1495.0,71.0,110.0,149.10526315789474,204.13636363636363,71.19047619047619,35.5,110.0,71.181818181818187,323.21739130434781,69.0,180.5,66.0,35.5,110.0,66.5,277.0,226.67177632609111,126.26605944827391,28.638334361679238,0.5,0.0,27.97992196304077,251.73138833180019,19.0,22.0,21.0,2.0,1.0,22.0,23.0,1033.0,545.0,153.0,36.0,110.0,153.0,1269.0,34.0,31.0,36.0,35.0,110.0,36.0,112.0,6551.0,0.0,2449.0,0.0,0.0,409.4375,0.0,153.0625,0.0,0.0,153.0625,409.4375,323.0,0.0,75.0,0.0,0.0,75.0,323.0,284.74417657565886,0.0,228.10153132706057,0.0,0.0,228.10153132706057,284.74417657565886,16.0,0.0,16.0,0.0,0.0,16.0,16.0,1117.0,0.0,953.0,0.0,0.0,953.0,1117.0,97.0,0.0,13.0,0.0,0.0,13.0,97.0
68,2,4050.0,1340.0,1317.0,2293.0,106.57894736842105,46.206896551724135,94.071428571428569,57.325000000000003,163.58536585365854,71.810810810810807,82.045454545454547,85.5,39.0,40.0,41.0,147.0,43.0,47.5,93.558209175652379,31.555511361173668,135.50828350310982,45.219679067857172,182.47044205806634,94.278436913804171,102.25790801725857,38.0,29.0,14.0,40.0,41.0,37.0,44.0,357.0,132.0,541.0,159.0,1086.0,541.0,541.0,10.0,10.0,10.0,14.0,10.0,10.0,14.0,1351.0,7197.0,360.0,0.0,92.0,337.75,1028.1428571428571,72.0,0.0,92.0,72.0,1440.0,110.5,858.0,61.0,0.0,92.0,61.0,1336.0,454.35469349397061,603.23850496926264,20.755722102591371,0.0,0.0,20.755722102591371,833.79293992373584,4.0,7.0,5.0,0.0,1.0,5.0,6.0,1118.0,2044.0,100.0,0.0,92.0,100.0,2774.0,12.0,232.0,51.0,0.0,92.0,51.0,414.0,6660.0,0.0,2340.0,0.0,0.0,951.42857142857144,0.0,390.0,0.0,0.0,390.0,951.42857142857144,985.0,0.0,234.0,0.0,0.0,234.0,985.0,599.88495495692621,0.0,394.8856374530057,0.0,0.0,394.8856374530057,599.88495495692621,7.0,0.0,6.0,0.0,0.0,6.0,7.0,1824.0,0.0,1186.0,0.0,0.0,1186.0,1824.0,109.0,0.0,14.0,0.0,0.0,14.0,109.0
69,1,1252.0,3337.0,2550.0,1861.0,35.771428571428572,51.338461538461537,41.803278688524593,24.813333333333333,93.934210526315795,73.587500000000006,55.137500000000003,27.0,42.0,36.0,19.0,55.5,52.0,41.5,23.359410112764547,36.640573107323746,29.645346120888028,21.327724262617007,93.088432138805203,63.861313357540645,46.718771321065368,35.0,65.0,61.0,75.0,76.0,80.0,80.0,91.0,162.0,133.0,162.0,373.0,296.0,230.0,6.0,8.0,5.0,7.0,6.0,5.0,7.0,963.0,5155.0,1853.0,122.0,907.0,68.785714285714292,198.26923076923077,80.565217391304344,40.666666666666664,47.736842105263158,79.0,270.19230769230768,40.5,154.5,72.0,34.0,39.0,72.0,196.5,63.004737431208383,160.2208950390073,39.745742005420361,32.998316455372219,24.315561630283639,39.011793088757152,194.47958548803427,14.0,26.0,23.0,3.0,19.0,25.0,26.0,249.0,662.0,179.0,84.0,115.0,179.0,833.0,12.0,27.0,28.0,4.0,18.0,32.0,54.0,7738.0,0.0,1262.0,0.0,0.0,286.59259259259261,0.0,48.53846153846154,0.0,0.0,48.53846153846154,286.59259259259261,259.0,0.0,34.5,0.0,0.0,34.5,259.0,214.35921033685821,0.0,44.414334804144872,0.0,0.0,44.414334804144872,214.35921033685821,27.0,0.0,26.0,0.0,0.0,26.0,27.0,883.0,0.0,225.0,0.0,0.0,225.0,883.0,14.0,0.0,6.0,0.0,0.0,6.0,14.0
69,2,2873.0,934.0,4335.0,858.0,42.880597014925371,44.476190476190474,61.928571428571431,17.875,166.16326530612244,71.202702702702709,72.125,29.0,36.0,44.0,12.5,64.0,47.5,44.0,41.80249310142063,28.489963224531326,61.768767287723144,20.674687623597443,235.89035389079717,68.673134864769764,80.026894350864595,67.0,21.0,70.0,48.0,49.0,74.0,72.0,269.0,97.0,318.0,140.0,1000.0,321.0,527.0,9.0,8.0,7.0,5.0,7.0,7.0,6.0,271.0,8080.0,430.0,143.0,76.0,67.75,538.66666666666663,43.0,28.600000000000001,76.0,47.75,648.23076923076928,46.0,382.0,39.5,28.0,76.0,41.5,612.0,52.255980518979833,348.88711959919391,14.184498581197715,7.9145435749637523,0.0,12.839554769020095,300.41769738051096,4.0,15.0,10.0,5.0,1.0,12.0,13.0,155.0,1106.0,63.0,37.0,76.0,68.0,1106.0,24.0,32.0,18.0,15.0,76.0,33.0,236.0,7967.0,0.0,1033.0,0.0,0.0,398.35000000000002,0.0,54.368421052631582,0.0,0.0,54.368421052631582,398.35000000000002,277.0,0.0,24.0,0.0,0.0,24.0,277.0,424.15637151880674,0.0,76.508830261828223,0.0,0.0,76.508830261828223,424.15637151880674,20.0,0.0,19.0,0.0,0.0,19.0,20.0,1315.0,0.0,283.0,0.0,0.0,283.0,1315.0,16.0,0.0,9.0,0.0,0.0,9.0,16.0
