Dyad,Cov,SectionStartTime,GazeID,Start,End,Duration,GazeType,S+H_NoSound_Overall_Time,S+H_Sound_Overall_Time,S+H_NoSound_Mean,S+H_Sound_Mean,S+H_NoSound_Median,S+H_Sound_Median,S+H_NoSound_PopularSD,S+H_Sound_PopularSD,S+H_NoSound_Frequency,S+H_Sound_Frequency,S+H_NoSound_Max,S+H_Sound_Max,S+H_NoSound_Min,S+H_Sound_Min
49,2,0,25,1981,1995,15,2,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
49,2,0,26,1996,2021,26,3,2.0,24.0,2.0,24.0,2.0,24.0,0.0,0.0,1.0,1.0,2.0,24.0,2.0,24.0
49,2,0,27,2022,2061,40,4,18.0,22.0,18.0,22.0,18.0,22.0,0.0,0.0,1.0,1.0,18.0,22.0,18.0,22.0
49,2,0,28,2062,2101,40,3,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0
49,2,0,29,2102,2133,32,2,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0
49,2,0,30,2134,2181,48,4,48.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,48.0,0.0
49,2,0,31,2182,2343,162,2,162.0,0.0,162.0,0.0,162.0,0.0,0.0,0.0,1.0,0.0,162.0,0.0,162.0,0.0
49,2,0,32,2344,2355,12,4,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
49,2,0,33,2356,2411,56,2,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,56.0,0.0
49,2,0,34,2412,2424,13,4,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
49,2,0,35,2425,2571,147,2,147.0,0.0,147.0,0.0,147.0,0.0,0.0,0.0,1.0,0.0,147.0,0.0,147.0,0.0
49,2,0,36,2572,2583,12,4,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
49,2,0,37,2584,2727,144,2,144.0,0.0,144.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,144.0,0.0,144.0,0.0
49,2,0,38,2728,2739,12,4,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
49,2,0,39,2740,2829,90,2,90.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,90.0,0.0
49,2,0,40,2830,2839,10,4,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
49,2,0,41,2840,2999,160,2,160.0,0.0,160.0,0.0,160.0,0.0,0.0,0.0,1.0,0.0,160.0,0.0,160.0,0.0
49,2,3000,0,3000,3077,78,2,45.0,33.0,45.0,33.0,45.0,33.0,0.0,0.0,1.0,1.0,45.0,33.0,45.0,33.0
49,2,3000,1,3078,3108,31,4,9.0,22.0,9.0,22.0,9.0,22.0,0.0,0.0,1.0,1.0,9.0,22.0,9.0,22.0
49,2,3000,2,3109,3168,60,2,25.0,35.0,25.0,35.0,25.0,35.0,0.0,0.0,1.0,1.0,25.0,35.0,25.0,35.0
49,2,3000,3,3169,3193,25,4,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,25.0
49,2,3000,4,3194,3288,95,2,0.0,95.0,0.0,95.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,95.0
49,2,3000,5,3289,3329,41,4,0.0,41.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,41.0
49,2,3000,6,3330,3393,64,2,0.0,64.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,64.0
49,2,3000,7,3394,3423,30,4,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0
49,2,3000,8,3424,3463,40,2,0.0,40.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0
49,2,3000,9,3464,3520,57,4,35.0,22.0,35.0,22.0,35.0,22.0,0.0,0.0,1.0,1.0,35.0,22.0,35.0,22.0
49,2,3000,10,3521,4058,538,2,538.0,0.0,538.0,0.0,538.0,0.0,0.0,0.0,1.0,0.0,538.0,0.0,538.0,0.0
49,2,3000,11,4059,4076,18,4,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0
49,2,3000,12,4077,4184,108,2,108.0,0.0,108.0,0.0,108.0,0.0,0.0,0.0,1.0,0.0,108.0,0.0,108.0,0.0
49,2,3000,13,4185,4203,19,4,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,19.0,0.0
49,2,3000,14,4204,4446,243,2,243.0,0.0,243.0,0.0,243.0,0.0,0.0,0.0,1.0,0.0,243.0,0.0,243.0,0.0
49,2,3000,15,4447,4456,10,4,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
49,2,3000,16,4457,4879,423,2,387.0,36.0,387.0,36.0,387.0,36.0,0.0,0.0,1.0,1.0,387.0,36.0,387.0,36.0
49,2,3000,17,4880,4942,63,4,31.0,32.0,31.0,32.0,31.0,32.0,0.0,0.0,1.0,1.0,31.0,32.0,31.0,32.0
49,2,3000,18,4943,4992,50,2,12.0,38.0,12.0,38.0,12.0,38.0,0.0,0.0,1.0,1.0,12.0,38.0,12.0,38.0
49,2,3000,19,4993,5012,20,4,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0
49,2,3000,20,5013,5065,53,2,0.0,53.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,53.0
49,2,3000,21,5066,5118,53,4,37.0,16.0,37.0,16.0,37.0,16.0,0.0,0.0,1.0,1.0,37.0,16.0,37.0,16.0
49,2,3000,22,5119,5168,50,2,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,50.0,0.0
49,2,3000,23,5169,5191,23,4,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,23.0,0.0
49,2,3000,24,5192,5496,305,2,305.0,0.0,305.0,0.0,305.0,0.0,0.0,0.0,1.0,0.0,305.0,0.0,305.0,0.0
49,2,3000,25,5497,5578,82,1,82.0,0.0,82.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,82.0,0.0
49,2,3000,26,5579,5610,32,4,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0
49,2,3000,27,5611,5855,245,2,245.0,0.0,245.0,0.0,245.0,0.0,0.0,0.0,1.0,0.0,245.0,0.0,245.0,0.0
49,2,3000,28,5856,5868,13,4,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
49,2,3000,29,5869,5908,40,2,7.0,33.0,7.0,33.0,7.0,33.0,0.0,0.0,1.0,1.0,7.0,33.0,7.0,33.0
49,2,3000,30,5909,5932,24,4,11.0,13.0,11.0,13.0,11.0,13.0,0.0,0.0,1.0,1.0,11.0,13.0,11.0,13.0
49,2,3000,31,5933,5953,21,1,12.0,9.0,12.0,9.0,12.0,9.0,0.0,0.0,1.0,1.0,12.0,9.0,12.0,9.0
49,2,3000,32,5954,5989,36,4,0.0,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,36.0
49,2,3000,33,5990,5999,10,3,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
49,2,6000,0,6000,6026,27,3,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0
49,2,6000,1,6027,6115,89,4,0.0,89.0,0.0,89.0,0.0,89.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,89.0
49,2,6000,2,6116,6156,41,2,0.0,41.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,41.0
49,2,6000,3,6157,6325,169,4,27.0,142.0,27.0,142.0,27.0,142.0,0.0,0.0,1.0,1.0,27.0,142.0,27.0,142.0
49,2,6000,4,6326,6495,170,2,170.0,0.0,170.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0,170.0,0.0
49,2,6000,5,6496,6514,19,3,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,19.0,0.0
49,2,6000,6,6515,6556,42,4,42.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,42.0,0.0
49,2,6000,7,6557,7211,655,2,623.0,32.0,623.0,32.0,623.0,32.0,0.0,0.0,1.0,1.0,623.0,32.0,623.0,32.0
49,2,6000,8,7212,7262,51,4,24.0,27.0,24.0,27.0,24.0,27.0,0.0,0.0,1.0,1.0,24.0,27.0,24.0,27.0
49,2,6000,9,7263,7272,10,3,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0
49,2,6000,10,7273,7325,53,4,0.0,53.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,53.0
49,2,6000,11,7326,7344,19,1,0.0,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,19.0
49,2,6000,12,7345,7404,60,4,0.0,60.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,60.0
49,2,6000,13,7405,7442,38,2,0.0,38.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,38.0
49,2,6000,14,7443,7459,17,4,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0
49,2,6000,15,7460,7533,74,2,0.0,74.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,74.0
49,2,6000,16,7534,7628,95,4,0.0,95.0,0.0,95.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,95.0
49,2,6000,17,7629,7639,11,2,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0
49,2,6000,18,7640,7660,21,3,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0
49,2,6000,19,7661,7686,26,1,0.0,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,26.0
49,2,6000,20,7687,7703,17,4,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0
49,2,6000,21,7704,7724,21,1,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0
49,2,6000,22,7725,7783,59,4,0.0,59.0,0.0,59.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,59.0
49,2,6000,23,7784,7859,76,2,0.0,76.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,76.0
49,2,6000,24,7860,7923,64,4,53.0,11.0,53.0,11.0,53.0,11.0,0.0,0.0,1.0,1.0,53.0,11.0,53.0,11.0
49,2,6000,25,7924,8867,944,2,944.0,0.0,944.0,0.0,944.0,0.0,0.0,0.0,1.0,0.0,944.0,0.0,944.0,0.0
49,2,6000,26,8868,8902,35,4,35.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,35.0,0.0
49,2,6000,27,8903,8999,97,2,97.0,0.0,97.0,0.0,97.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,97.0,0.0
50,1,0,0,0,217,218,4,190.0,28.0,95.0,28.0,95.0,28.0,3.0,0.0,2.0,1.0,98.0,28.0,92.0,28.0
50,1,0,1,218,262,45,1,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,45.0,0.0
50,1,0,2,263,298,36,3,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,36.0,0.0
50,1,0,3,299,320,22,4,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
50,1,0,4,321,360,40,3,6.0,34.0,6.0,34.0,6.0,34.0,0.0,0.0,1.0,1.0,6.0,34.0,6.0,34.0
50,1,0,5,361,517,157,4,79.0,78.0,39.5,39.0,39.5,39.0,7.5,7.0,2.0,2.0,47.0,46.0,32.0,32.0
50,1,0,6,518,569,52,1,52.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,52.0,0.0
50,1,0,7,570,613,44,4,44.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,44.0,0.0
50,1,0,8,614,644,31,3,31.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,31.0,0.0
50,1,0,9,645,665,21,4,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0,0.0
50,1,0,10,666,694,29,1,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,29.0,0.0
50,1,0,11,695,706,12,4,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
50,1,0,12,707,762,56,3,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,56.0,0.0
50,1,0,13,763,812,50,4,8.0,42.0,8.0,42.0,8.0,42.0,0.0,0.0,1.0,1.0,8.0,42.0,8.0,42.0
50,1,0,14,813,845,33,1,0.0,33.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,33.0
50,1,0,15,846,871,26,4,12.0,14.0,12.0,14.0,12.0,14.0,0.0,0.0,1.0,1.0,12.0,14.0,12.0,14.0
50,1,0,16,872,917,46,1,33.0,13.0,33.0,13.0,33.0,13.0,0.0,0.0,1.0,1.0,33.0,13.0,33.0,13.0
50,1,0,17,918,1052,135,4,83.0,52.0,83.0,52.0,83.0,52.0,0.0,0.0,1.0,1.0,83.0,52.0,83.0,52.0
50,1,0,18,1053,1082,30,3,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0
50,1,0,19,1083,1112,30,1,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,30.0,0.0
50,1,0,20,1113,1504,392,4,189.0,203.0,63.0,101.5,50.0,101.5,37.47888294315436,40.5,3.0,2.0,114.0,142.0,25.0,61.0
50,1,0,21,1505,1557,53,3,35.0,18.0,35.0,18.0,35.0,18.0,0.0,0.0,1.0,1.0,35.0,18.0,35.0,18.0
50,1,0,22,1558,1569,12,4,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0
50,1,0,23,1570,1595,26,1,0.0,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,26.0
50,1,0,24,1596,1682,87,4,80.0,7.0,80.0,7.0,80.0,7.0,0.0,0.0,1.0,1.0,80.0,7.0,80.0,7.0
50,1,0,25,1683,1709,27,2,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
50,1,0,26,1710,1836,127,4,95.0,32.0,47.5,32.0,47.5,32.0,36.5,0.0,2.0,1.0,84.0,32.0,11.0,32.0
50,1,0,27,1837,1862,26,3,26.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,26.0,0.0
50,1,0,28,1863,1948,86,1,86.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,86.0,0.0
50,1,0,29,1949,1975,27,3,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
50,1,0,30,1976,1994,19,4,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,19.0,0.0
50,1,0,31,1995,2007,13,3,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
50,1,0,32,2008,2138,131,2,131.0,0.0,131.0,0.0,131.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0,131.0,0.0
50,1,0,33,2139,2173,35,1,35.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,35.0,0.0
50,1,0,34,2174,2228,55,3,38.0,17.0,38.0,17.0,38.0,17.0,0.0,0.0,1.0,1.0,38.0,17.0,38.0,17.0
50,1,0,35,2229,2251,23,4,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,23.0
50,1,0,36,2252,2424,173,1,39.0,134.0,39.0,67.0,39.0,67.0,0.0,49.0,1.0,2.0,39.0,116.0,39.0,18.0
50,1,0,37,2425,2482,58,4,37.0,21.0,37.0,21.0,37.0,21.0,0.0,0.0,1.0,1.0,37.0,21.0,37.0,21.0
50,1,0,38,2483,2507,25,1,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,25.0,0.0
50,1,0,39,2508,2579,72,3,72.0,0.0,72.0,0.0,72.0,0.0,0.0,0.0,1.0,0.0,72.0,0.0,72.0,0.0
50,1,0,40,2580,2635,56,2,56.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,56.0,0.0
50,1,0,41,2636,2643,8,4,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
50,1,0,42,2644,2713,70,2,70.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,70.0,0.0
50,1,0,43,2714,2999,286,1,286.0,0.0,286.0,0.0,286.0,0.0,0.0,0.0,1.0,0.0,286.0,0.0,286.0,0.0
50,1,3000,0,3000,3504,505,1,324.0,181.0,324.0,181.0,324.0,181.0,0.0,0.0,1.0,1.0,324.0,181.0,324.0,181.0
50,1,3000,1,3505,3559,55,4,0.0,55.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,55.0
50,1,3000,2,3560,3610,51,3,8.0,43.0,8.0,43.0,8.0,43.0,0.0,0.0,1.0,1.0,8.0,43.0,8.0,43.0
50,1,3000,3,3611,3931,321,4,196.0,125.0,49.0,41.666666666666664,55.5,39.0,30.911163032147464,17.249798710580816,4.0,3.0,80.0,64.0,5.0,22.0
50,1,3000,4,3932,3953,22,1,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
50,1,3000,5,3954,3964,11,3,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
50,1,3000,6,3965,4152,188,1,188.0,0.0,188.0,0.0,188.0,0.0,0.0,0.0,1.0,0.0,188.0,0.0,188.0,0.0
50,1,3000,7,4153,4164,12,4,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
50,1,3000,8,4165,4288,124,1,124.0,0.0,124.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,124.0,0.0,124.0,0.0
50,1,3000,9,4289,4315,27,4,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
50,1,3000,10,4316,4401,86,3,86.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,86.0,0.0
50,1,3000,11,4402,4413,12,4,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
50,1,3000,12,4414,4500,87,3,44.0,43.0,44.0,43.0,44.0,43.0,0.0,0.0,1.0,1.0,44.0,43.0,44.0,43.0
50,1,3000,13,4501,4642,142,1,3.0,139.0,3.0,139.0,3.0,139.0,0.0,0.0,1.0,1.0,3.0,139.0,3.0,139.0
50,1,3000,14,4643,4752,110,4,87.0,23.0,43.5,23.0,43.5,23.0,1.5,0.0,2.0,1.0,45.0,23.0,42.0,23.0
50,1,3000,15,4753,5001,249,1,249.0,0.0,249.0,0.0,249.0,0.0,0.0,0.0,1.0,0.0,249.0,0.0,249.0,0.0
50,1,3000,16,5002,5055,54,3,54.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,54.0,0.0
50,1,3000,17,5056,5068,13,4,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0
50,1,3000,18,5069,5130,62,1,62.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,62.0,0.0
50,1,3000,19,5131,5147,17,4,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0,0.0
50,1,3000,20,5148,5184,37,3,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,37.0,0.0
50,1,3000,21,5185,5233,49,1,49.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,49.0,0.0
50,1,3000,22,5234,5283,50,3,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,50.0,0.0
50,1,3000,23,5284,5310,27,1,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
50,1,3000,24,5311,5356,46,3,46.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,46.0,0.0
50,1,3000,25,5357,5384,28,1,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,28.0,0.0
50,1,3000,26,5385,5494,110,3,85.0,25.0,85.0,25.0,85.0,25.0,0.0,0.0,1.0,1.0,85.0,25.0,85.0,25.0
50,1,3000,27,5495,5500,6,2,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0
50,1,3000,28,5501,5528,28,4,0.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,28.0
50,1,3000,29,5529,5565,37,3,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,37.0
50,1,3000,30,5566,5690,125,2,0.0,125.0,0.0,125.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,125.0
50,1,3000,31,5691,5704,14,4,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,14.0
50,1,3000,32,5705,5729,25,3,14.0,11.0,14.0,11.0,14.0,11.0,0.0,0.0,1.0,1.0,14.0,11.0,14.0,11.0
50,1,3000,33,5730,5874,145,4,73.0,72.0,36.5,72.0,36.5,72.0,4.5,0.0,2.0,1.0,41.0,72.0,32.0,72.0
50,1,3000,34,5875,5999,125,1,125.0,0.0,125.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,125.0,0.0
50,1,6000,0,6000,6232,233,1,233.0,0.0,233.0,0.0,233.0,0.0,0.0,0.0,1.0,0.0,233.0,0.0,233.0,0.0
50,1,6000,1,6233,6249,17,3,10.0,7.0,10.0,7.0,10.0,7.0,0.0,0.0,1.0,1.0,10.0,7.0,10.0,7.0
50,1,6000,2,6250,6325,76,2,0.0,76.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,76.0
50,1,6000,3,6326,6443,118,3,31.0,87.0,31.0,43.5,31.0,43.5,0.0,1.5,1.0,2.0,31.0,45.0,31.0,42.0
50,1,6000,4,6444,6617,174,4,112.0,62.0,37.333333333333336,20.666666666666668,34.0,16.0,19.737161790783279,12.684198393626966,3.0,3.0,63.0,38.0,15.0,8.0
50,1,6000,5,6618,6740,123,1,100.0,23.0,50.0,23.0,50.0,23.0,42.0,0.0,2.0,1.0,92.0,23.0,8.0,23.0
50,1,6000,6,6741,6854,114,2,49.0,65.0,49.0,65.0,49.0,65.0,0.0,0.0,1.0,1.0,49.0,65.0,49.0,65.0
50,1,6000,7,6855,6927,73,4,70.0,3.0,70.0,3.0,70.0,3.0,0.0,0.0,1.0,1.0,70.0,3.0,70.0,3.0
50,1,6000,8,6928,6949,22,3,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
50,1,6000,9,6950,6960,11,4,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
50,1,6000,10,6961,6971,11,3,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
50,1,6000,11,6972,7853,882,1,693.0,189.0,346.5,189.0,346.5,189.0,323.5,0.0,2.0,1.0,670.0,189.0,23.0,189.0
50,1,6000,12,7854,7952,99,4,82.0,17.0,41.0,17.0,41.0,17.0,8.0,0.0,2.0,1.0,49.0,17.0,33.0,17.0
50,1,6000,13,7953,8106,154,1,154.0,0.0,154.0,0.0,154.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,154.0,0.0
50,1,6000,14,8107,8224,118,3,118.0,0.0,118.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,118.0,0.0,118.0,0.0
50,1,6000,15,8225,8251,27,4,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0
50,1,6000,16,8252,8376,125,3,125.0,0.0,125.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,125.0,0.0
50,1,6000,17,8377,8674,298,2,298.0,0.0,298.0,0.0,298.0,0.0,0.0,0.0,1.0,0.0,298.0,0.0,298.0,0.0
50,1,6000,18,8675,8875,201,3,174.0,27.0,174.0,27.0,174.0,27.0,0.0,0.0,1.0,1.0,174.0,27.0,174.0,27.0
50,1,6000,19,8876,8999,124,1,0.0,124.0,0.0,124.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,124.0,0.0,124.0
50,2,0,0,0,9,10,2,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0
50,2,0,1,10,66,57,1,39.0,18.0,39.0,18.0,39.0,18.0,0.0,0.0,1.0,1.0,39.0,18.0,39.0,18.0
50,2,0,2,67,83,17,4,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0
50,2,0,3,84,100,17,2,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,17.0
50,2,0,4,101,128,28,4,16.0,12.0,16.0,12.0,16.0,12.0,0.0,0.0,1.0,1.0,16.0,12.0,16.0,12.0
50,2,0,5,129,137,9,2,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
