Dyad,Cov,SectionStartTime,TalkID,Start,End,Duration,TalkType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_BodyOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_BodyOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_BodyOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_BodyOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_BodyOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,S_BodyOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min
1,1,6000,7,8773,8824,52,3,0.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0
1,1,6000,8,8825,8999,175,1,58.0,0.0,14.0,103.0,29.0,0.0,14.0,34.333333333333336,24.0,14.0,58.5,29.0,0.0,14.0,36.0,24.0,14.0,58.5,5.0,0.0,0.0,19.223827807061618,8.1649658092772608,0.0,48.5,2.0,0.0,1.0,3.0,3.0,1.0,2.0,34.0,0.0,14.0,57.0,34.0,14.0,107.0,24.0,0.0,14.0,10.0,14.0,14.0,10.0,31.0,88.0,48.0,0.0,8.0,15.5,88.0,48.0,0.0,8.0,48.0,63.5,15.5,88.0,48.0,0.0,8.0,48.0,63.5,0.5,0.0,0.0,0.0,0.0,0.0,40.5,2.0,1.0,1.0,0.0,1.0,1.0,2.0,16.0,88.0,48.0,0.0,8.0,48.0,104.0,15.0,88.0,48.0,0.0,8.0,48.0,23.0
1,2,0,0,0,189,190,1,0.0,0.0,0.0,190.0,0.0,0.0,0.0,190.0,0.0,0.0,190.0,0.0,0.0,0.0,190.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,190.0,0.0,0.0,190.0,0.0,0.0,0.0,190.0,0.0,0.0,190.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0,0.0,190.0,0.0,0.0,0.0,0.0,190.0
1,2,0,1,190,287,98,3,0.0,9.0,0.0,89.0,0.0,9.0,0.0,44.5,9.0,9.0,44.5,0.0,9.0,0.0,44.5,9.0,9.0,44.5,0.0,0.0,0.0,40.5,0.0,0.0,40.5,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,9.0,0.0,85.0,9.0,9.0,85.0,0.0,9.0,0.0,4.0,9.0,9.0,4.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0
1,2,0,2,288,663,376,1,106.0,0.0,9.0,261.0,53.0,0.0,9.0,87.0,57.5,9.0,90.0,53.0,0.0,9.0,91.0,57.5,9.0,91.0,12.0,0.0,0.0,48.256260388333722,7.5,0.0,51.852354494918231,2.0,0.0,1.0,3.0,2.0,1.0,3.0,65.0,0.0,9.0,144.0,65.0,9.0,153.0,41.0,0.0,9.0,26.0,50.0,9.0,26.0,0.0,337.0,0.0,39.0,0.0,0.0,168.5,0.0,39.0,0.0,39.0,168.5,0.0,168.5,0.0,39.0,0.0,39.0,168.5,0.0,138.5,0.0,0.0,0.0,0.0,138.5,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,307.0,0.0,39.0,0.0,39.0,307.0,0.0,30.0,0.0,39.0,0.0,39.0,30.0
1,2,0,3,664,743,80,3,9.0,0.0,0.0,71.0,9.0,0.0,0.0,71.0,9.0,0.0,71.0,9.0,0.0,0.0,71.0,9.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,71.0,9.0,0.0,71.0,9.0,0.0,0.0,71.0,9.0,0.0,71.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0
1,2,0,4,744,777,34,1,32.0,0.0,0.0,2.0,32.0,0.0,0.0,2.0,32.0,0.0,2.0,32.0,0.0,0.0,2.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,32.0,0.0,0.0,2.0,32.0,0.0,2.0,32.0,0.0,0.0,2.0,32.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0
1,2,0,5,778,1036,259,3,15.0,0.0,0.0,244.0,7.5,0.0,0.0,81.333333333333329,7.5,0.0,81.333333333333329,7.5,0.0,0.0,24.0,7.5,0.0,24.0,0.5,0.0,0.0,88.247127746774595,0.5,0.0,88.247127746774595,2.0,0.0,0.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,206.0,8.0,0.0,206.0,7.0,0.0,0.0,14.0,7.0,0.0,14.0,0.0,259.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,259.0,0.0,259.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.0,0.0,0.0,0.0,259.0,0.0,259.0,0.0,0.0,0.0,0.0,259.0
1,2,0,6,1037,2999,1963,1,910.0,137.0,103.0,813.0,113.75,27.399999999999999,25.75,58.071428571428569,82.142857142857139,26.666666666666668,76.333333333333329,27.5,18.0,19.0,30.5,27.5,19.0,55.0,176.45378290079248,15.525462956060279,18.592673288153051,57.420086437853897,144.27644949038296,16.977108770995791,61.275788221957797,8.0,5.0,4.0,14.0,14.0,9.0,12.0,558.0,57.0,57.0,184.0,558.0,57.0,184.0,12.0,16.0,8.0,7.0,8.0,8.0,7.0,0.0,1963.0,0.0,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,0.0,1963.0,0.0,1963.0,0.0,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1963.0,0.0,0.0,0.0,0.0,1963.0,0.0,1963.0,0.0,0.0,0.0,0.0,1963.0
1,2,3000,0,3000,4367,1368,1,835.0,158.0,0.0,375.0,278.33333333333331,31.600000000000001,0.0,53.571428571428569,141.85714285714286,31.600000000000001,53.571428571428569,21.0,22.0,0.0,44.0,35.0,22.0,44.0,367.46549346692257,23.846173697262209,0.0,40.889597499528769,268.61040750575575,23.846173697262209,40.889597499528769,3.0,5.0,0.0,7.0,7.0,5.0,7.0,798.0,72.0,0.0,135.0,798.0,72.0,135.0,16.0,6.0,0.0,12.0,6.0,6.0,12.0,0.0,1270.0,98.0,0.0,0.0,0.0,635.0,98.0,0.0,0.0,98.0,635.0,0.0,635.0,98.0,0.0,0.0,98.0,635.0,0.0,474.0,0.0,0.0,0.0,0.0,474.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1109.0,98.0,0.0,0.0,98.0,1109.0,0.0,161.0,98.0,0.0,0.0,98.0,161.0
1,2,3000,1,4368,4743,376,3,68.0,0.0,7.0,301.0,34.0,0.0,7.0,75.25,25.0,7.0,102.66666666666667,34.0,0.0,7.0,73.5,18.0,7.0,134.0,16.0,0.0,0.0,45.745901455758855,18.239152027072603,0.0,59.021653277043633,2.0,0.0,1.0,4.0,3.0,1.0,3.0,50.0,0.0,7.0,134.0,50.0,7.0,154.0,18.0,0.0,7.0,20.0,7.0,7.0,20.0,0.0,376.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,376.0,0.0,0.0,0.0,0.0,376.0,0.0,376.0,0.0,0.0,0.0,0.0,376.0
1,2,3000,2,4744,4804,61,1,30.0,0.0,0.0,31.0,30.0,0.0,0.0,15.5,30.0,0.0,15.5,30.0,0.0,0.0,15.5,30.0,0.0,15.5,0.0,0.0,0.0,8.5,0.0,0.0,8.5,1.0,0.0,0.0,2.0,1.0,0.0,2.0,30.0,0.0,0.0,24.0,30.0,0.0,24.0,30.0,0.0,0.0,7.0,30.0,0.0,7.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0
1,2,3000,3,4805,4882,78,3,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0
1,2,3000,4,4883,4936,54,1,10.0,0.0,0.0,44.0,10.0,0.0,0.0,44.0,10.0,0.0,44.0,10.0,0.0,0.0,44.0,10.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,44.0,10.0,0.0,44.0,10.0,0.0,0.0,44.0,10.0,0.0,44.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0
1,2,3000,5,4937,4944,8,3,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
1,2,3000,6,4945,5088,144,1,118.0,0.0,0.0,26.0,118.0,0.0,0.0,26.0,118.0,0.0,26.0,118.0,0.0,0.0,26.0,118.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,118.0,0.0,0.0,26.0,118.0,0.0,26.0,118.0,0.0,0.0,26.0,118.0,0.0,26.0,0.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0,144.0
1,2,3000,7,5089,5351,263,3,49.0,0.0,0.0,214.0,49.0,0.0,0.0,214.0,49.0,0.0,214.0,49.0,0.0,0.0,214.0,49.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,49.0,0.0,0.0,214.0,49.0,0.0,214.0,49.0,0.0,0.0,214.0,49.0,0.0,214.0,0.0,263.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,263.0,0.0,263.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,263.0,0.0,0.0,0.0,0.0,263.0,0.0,263.0,0.0,0.0,0.0,0.0,263.0
1,2,3000,8,5352,5999,648,1,543.0,0.0,0.0,105.0,181.0,0.0,0.0,52.5,181.0,0.0,52.5,110.0,0.0,0.0,52.5,110.0,0.0,52.5,172.7946758439044,0.0,0.0,25.5,172.7946758439044,0.0,25.5,3.0,0.0,0.0,2.0,3.0,0.0,2.0,419.0,0.0,0.0,78.0,419.0,0.0,78.0,14.0,0.0,0.0,27.0,14.0,0.0,27.0,0.0,648.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,648.0,0.0,648.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,648.0,0.0,0.0,0.0,0.0,648.0,0.0,648.0,0.0,0.0,0.0,0.0,648.0
1,2,6000,0,6000,7029,1030,1,596.0,43.0,14.0,377.0,119.2,14.333333333333334,14.0,75.400000000000006,108.83333333333333,14.25,78.200000000000003,24.0,13.0,14.0,47.0,18.5,13.5,47.0,203.74631285007345,5.7927157323275891,0.0,51.902215752316394,200.57036725853155,5.018714974971183,55.358468186899827,5.0,3.0,1.0,5.0,6.0,4.0,5.0,526.0,22.0,14.0,138.0,556.0,22.0,150.0,3.0,8.0,14.0,11.0,3.0,8.0,11.0,0.0,940.0,90.0,0.0,0.0,0.0,470.0,90.0,0.0,0.0,90.0,470.0,0.0,470.0,90.0,0.0,0.0,90.0,470.0,0.0,402.0,0.0,0.0,0.0,0.0,402.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,872.0,90.0,0.0,0.0,90.0,872.0,0.0,68.0,90.0,0.0,0.0,90.0,68.0
1,2,6000,1,7030,7059,30,3,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
1,2,6000,2,7060,8999,1940,1,1649.0,0.0,114.0,177.0,274.83333333333331,0.0,114.0,35.399999999999999,293.83333333333331,114.0,58.200000000000003,335.5,0.0,114.0,19.0,335.5,114.0,19.0,136.59357801725363,0.0,0.0,37.95049406793013,157.96562565599166,0.0,83.468317342570174,6.0,0.0,1.0,5.0,6.0,1.0,5.0,393.0,0.0,114.0,111.0,507.0,114.0,225.0,10.0,0.0,114.0,10.0,10.0,114.0,10.0,0.0,1940.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,1940.0,0.0,1940.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1940.0,0.0,0.0,0.0,0.0,1940.0,0.0,1940.0,0.0,0.0,0.0,0.0,1940.0
3,1,0,0,0,155,156,1,27.0,101.0,22.0,6.0,27.0,50.5,22.0,6.0,75.0,41.0,28.0,27.0,50.5,22.0,6.0,75.0,22.0,28.0,0.0,33.5,0.0,0.0,9.0,30.474032661705056,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,27.0,84.0,22.0,6.0,84.0,84.0,28.0,27.0,17.0,22.0,6.0,66.0,17.0,28.0,70.0,32.0,39.0,0.0,15.0,70.0,32.0,39.0,0.0,15.0,39.0,58.5,70.0,32.0,39.0,0.0,15.0,39.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,43.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,70.0,32.0,39.0,0.0,15.0,39.0,102.0,70.0,32.0,39.0,0.0,15.0,39.0,15.0
3,1,0,1,156,167,12,3,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.0,8.0,8.0,4.0,0.0,8.0,0.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,4.0,8.0,8.0,4.0,0.0,8.0,0.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
3,1,0,2,168,407,240,1,93.0,87.0,17.0,43.0,31.0,87.0,17.0,21.5,98.5,52.0,30.0,24.0,87.0,17.0,21.5,98.5,52.0,30.0,9.8994949366116654,0.0,0.0,3.5,74.5,35.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,45.0,87.0,17.0,25.0,173.0,87.0,35.0,24.0,87.0,17.0,18.0,24.0,17.0,25.0,22.0,137.0,67.0,0.0,14.0,22.0,137.0,67.0,0.0,14.0,67.0,86.5,22.0,137.0,67.0,0.0,14.0,67.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,64.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,22.0,137.0,67.0,0.0,14.0,67.0,151.0,22.0,137.0,67.0,0.0,14.0,67.0,22.0
3,1,0,3,408,440,33,3,19.0,0.0,0.0,14.0,9.5,0.0,0.0,14.0,9.5,0.0,14.0,9.5,0.0,0.0,14.0,9.5,0.0,14.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,15.0,0.0,0.0,14.0,15.0,0.0,14.0,4.0,0.0,0.0,14.0,4.0,0.0,14.0,12.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,21.0,0.0,33.0,12.0,0.0,0.0,0.0,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,21.0,0.0,33.0,12.0,0.0,0.0,0.0,21.0,0.0,33.0
3,1,0,4,441,848,408,1,117.0,182.0,77.0,32.0,39.0,182.0,38.5,16.0,125.33333333333333,86.333333333333329,54.5,20.0,182.0,38.5,16.0,80.0,41.0,54.5,27.58018612458347,0.0,2.5,7.0,96.903158989901996,67.677339059852386,13.5,3.0,1.0,2.0,2.0,3.0,3.0,2.0,78.0,182.0,41.0,23.0,260.0,182.0,68.0,19.0,182.0,36.0,9.0,36.0,36.0,41.0,33.0,142.0,79.0,0.0,154.0,33.0,142.0,79.0,0.0,154.0,79.0,164.5,33.0,142.0,79.0,0.0,154.0,79.0,164.5,0.0,0.0,0.0,0.0,0.0,0.0,131.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,33.0,142.0,79.0,0.0,154.0,79.0,296.0,33.0,142.0,79.0,0.0,154.0,79.0,33.0
3,1,0,5,849,1000,152,3,52.0,50.0,0.0,50.0,52.0,25.0,0.0,25.0,34.0,25.0,25.0,52.0,25.0,0.0,25.0,31.0,25.0,25.0,0.0,6.0,0.0,0.0,13.638181696985855,6.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,52.0,31.0,0.0,25.0,52.0,31.0,25.0,52.0,19.0,0.0,25.0,19.0,19.0,25.0,152.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,152.0
3,1,0,6,1001,1261,261,1,5.0,162.0,47.0,47.0,5.0,162.0,47.0,23.5,71.333333333333329,104.5,94.0,5.0,162.0,47.0,23.5,47.0,104.5,94.0,0.0,0.0,0.0,11.5,66.364314373179667,57.5,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,162.0,47.0,35.0,162.0,162.0,94.0,5.0,162.0,47.0,12.0,5.0,47.0,94.0,107.0,94.0,60.0,0.0,0.0,53.5,94.0,60.0,0.0,0.0,60.0,100.5,53.5,94.0,60.0,0.0,0.0,60.0,100.5,30.5,0.0,0.0,0.0,0.0,0.0,77.5,2.0,1.0,1.0,0.0,0.0,1.0,2.0,84.0,94.0,60.0,0.0,0.0,60.0,178.0,23.0,94.0,60.0,0.0,0.0,60.0,23.0
3,1,0,7,1262,1283,22,3,0.0,6.0,0.0,16.0,0.0,6.0,0.0,16.0,6.0,6.0,16.0,0.0,6.0,0.0,16.0,6.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,16.0,6.0,6.0,16.0,0.0,6.0,0.0,16.0,6.0,6.0,16.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0
3,1,0,8,1284,1520,237,1,31.0,66.0,60.0,80.0,31.0,66.0,30.0,40.0,78.5,42.0,140.0,31.0,66.0,30.0,40.0,78.5,42.0,140.0,0.0,0.0,12.0,14.0,60.5,19.595917942265423,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,31.0,66.0,42.0,54.0,139.0,66.0,140.0,31.0,66.0,18.0,26.0,18.0,18.0,140.0,85.0,80.0,53.0,0.0,19.0,85.0,80.0,53.0,0.0,19.0,53.0,92.0,85.0,80.0,53.0,0.0,19.0,53.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,85.0,80.0,53.0,0.0,19.0,53.0,165.0,85.0,80.0,53.0,0.0,19.0,53.0,19.0
3,1,0,9,1521,1649,129,3,18.0,86.0,0.0,25.0,18.0,86.0,0.0,25.0,52.0,86.0,25.0,18.0,86.0,0.0,25.0,52.0,86.0,25.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,18.0,86.0,0.0,25.0,86.0,86.0,25.0,18.0,86.0,0.0,25.0,18.0,86.0,25.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0
3,1,0,10,1650,1963,314,1,145.0,77.0,55.0,37.0,72.5,25.666666666666668,27.5,18.5,138.5,33.0,46.0,72.5,21.0,27.5,18.5,138.5,36.5,46.0,8.5,11.897712198383164,3.5,3.5,107.5,12.144957801491119,22.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,81.0,42.0,31.0,22.0,246.0,45.0,68.0,64.0,14.0,24.0,15.0,31.0,14.0,24.0,0.0,123.0,70.0,0.0,121.0,0.0,123.0,70.0,0.0,60.5,70.0,122.0,0.0,123.0,70.0,0.0,60.5,70.0,122.0,0.0,0.0,0.0,0.0,43.5,0.0,18.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,123.0,70.0,0.0,104.0,70.0,140.0,0.0,123.0,70.0,0.0,17.0,70.0,104.0
