Dyad,Cov,SectionStartTime,SoundID,Start,End,Duration,SoundType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min
31,1,0,1,327,387,61,3,0.0,45.0,16.0,0.0,0.0,45.0,16.0,0.0,61.0,61.0,0.0,45.0,16.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,45.0,16.0,0.0,61.0,61.0,0.0,45.0,16.0,0.0,61.0,61.0
31,1,0,2,388,441,54,1,14.0,40.0,0.0,0.0,14.0,40.0,0.0,0.0,54.0,40.0,14.0,40.0,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,40.0,0.0,0.0,54.0,40.0,14.0,40.0,0.0,0.0,54.0,40.0
31,1,0,3,442,470,29,3,16.0,0.0,0.0,13.0,16.0,0.0,0.0,13.0,16.0,0.0,16.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,13.0,16.0,0.0,16.0,0.0,0.0,13.0,16.0,0.0
31,1,0,4,471,660,190,1,30.0,79.0,58.0,23.0,15.0,26.333333333333332,58.0,7.666666666666667,55.666666666666664,45.666666666666664,15.0,13.0,58.0,8.0,32.0,13.0,4.0,25.48637980482037,0.0,1.247219128924647,54.481393357936639,52.689868307125444,2.0,3.0,1.0,3.0,3.0,3.0,19.0,62.0,58.0,9.0,131.0,120.0,11.0,4.0,58.0,6.0,4.0,4.0
31,1,0,5,661,725,65,3,11.0,44.0,10.0,0.0,11.0,44.0,10.0,0.0,65.0,54.0,11.0,44.0,10.0,0.0,65.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,44.0,10.0,0.0,65.0,54.0,11.0,44.0,10.0,0.0,65.0,54.0
31,1,0,6,726,772,47,1,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,47.0,0.0,47.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.0,0.0,0.0,47.0,47.0,0.0,47.0,0.0,0.0,47.0,47.0
31,1,0,7,773,959,187,3,81.0,95.0,0.0,11.0,40.5,47.5,0.0,11.0,88.0,47.5,40.5,47.5,0.0,11.0,88.0,47.5,31.5,34.5,0.0,0.0,66.0,34.5,2.0,2.0,0.0,1.0,2.0,2.0,72.0,82.0,0.0,11.0,154.0,82.0,9.0,13.0,0.0,11.0,22.0,13.0
31,1,0,8,960,1044,85,1,47.0,21.0,0.0,17.0,47.0,21.0,0.0,17.0,34.0,21.0,47.0,21.0,0.0,17.0,34.0,21.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,47.0,21.0,0.0,17.0,47.0,21.0,47.0,21.0,0.0,17.0,21.0,21.0
31,1,0,9,1045,1102,58,3,19.0,39.0,0.0,0.0,19.0,39.0,0.0,0.0,58.0,39.0,19.0,39.0,0.0,0.0,58.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19.0,39.0,0.0,0.0,58.0,39.0,19.0,39.0,0.0,0.0,58.0,39.0
31,1,0,10,1103,1337,235,1,123.0,77.0,7.0,28.0,61.5,38.5,7.0,14.0,69.0,28.0,61.5,38.5,7.0,14.0,31.0,25.0,30.5,13.5,0.0,5.0,58.034472514187634,18.493242008906929,2.0,2.0,1.0,2.0,3.0,3.0,92.0,52.0,7.0,19.0,151.0,52.0,31.0,25.0,7.0,9.0,25.0,7.0
31,1,0,11,1338,1453,116,3,28.0,18.0,0.0,70.0,28.0,9.0,0.0,70.0,46.0,9.0,28.0,9.0,0.0,70.0,46.0,9.0,0.0,7.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,2.0,28.0,16.0,0.0,70.0,46.0,16.0,28.0,2.0,0.0,70.0,46.0,2.0
31,1,0,12,1454,1494,41,1,13.0,19.0,0.0,9.0,13.0,19.0,0.0,9.0,32.0,19.0,13.0,19.0,0.0,9.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,19.0,0.0,9.0,32.0,19.0,13.0,19.0,0.0,9.0,32.0,19.0
31,1,0,13,1495,1529,35,3,2.0,21.0,0.0,12.0,2.0,21.0,0.0,12.0,11.5,21.0,2.0,21.0,0.0,12.0,11.5,21.0,0.0,0.0,0.0,0.0,9.5,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,21.0,0.0,12.0,21.0,21.0,2.0,21.0,0.0,12.0,2.0,21.0
31,1,0,14,1530,1734,205,1,28.0,95.0,40.0,42.0,14.0,47.5,20.0,21.0,54.333333333333336,45.0,14.0,47.5,20.0,21.0,51.0,32.0,5.0,15.5,8.0,2.0,28.674417556808756,33.536050254415272,2.0,2.0,2.0,2.0,3.0,3.0,19.0,63.0,28.0,23.0,91.0,91.0,9.0,32.0,12.0,19.0,21.0,12.0
31,1,0,15,1735,1813,79,3,0.0,54.0,25.0,0.0,0.0,54.0,25.0,0.0,79.0,79.0,0.0,54.0,25.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,54.0,25.0,0.0,79.0,79.0,0.0,54.0,25.0,0.0,79.0,79.0
31,1,0,16,1814,1880,67,1,16.0,33.0,0.0,18.0,16.0,16.5,0.0,18.0,24.5,16.5,16.0,16.5,0.0,18.0,24.5,16.5,0.0,0.5,0.0,0.0,7.5,0.5,1.0,2.0,0.0,1.0,2.0,2.0,16.0,17.0,0.0,18.0,32.0,17.0,16.0,16.0,0.0,18.0,17.0,16.0
31,1,0,17,1881,1990,110,3,28.0,59.0,0.0,23.0,14.0,19.666666666666668,0.0,11.5,29.0,19.666666666666668,14.0,22.0,0.0,11.5,33.0,22.0,5.0,4.7842333648024411,0.0,3.5,11.775681155103795,4.7842333648024411,2.0,3.0,0.0,2.0,3.0,3.0,19.0,24.0,0.0,15.0,41.0,24.0,9.0,13.0,0.0,8.0,13.0,13.0
31,1,0,18,1991,2145,155,1,137.0,18.0,0.0,0.0,68.5,18.0,0.0,0.0,155.0,18.0,68.5,18.0,0.0,0.0,155.0,18.0,25.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,94.0,18.0,0.0,0.0,155.0,18.0,43.0,18.0,0.0,0.0,155.0,18.0
31,1,0,19,2146,2213,68,3,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,68.0,0.0
31,1,0,20,2214,2229,16,1,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0
31,1,0,21,2230,2254,25,3,6.0,0.0,0.0,19.0,3.0,0.0,0.0,19.0,3.0,0.0,3.0,0.0,0.0,19.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,19.0,4.0,0.0,2.0,0.0,0.0,19.0,2.0,0.0
31,1,0,22,2255,2307,53,1,26.0,0.0,0.0,27.0,13.0,0.0,0.0,13.5,13.0,0.0,13.0,0.0,0.0,13.5,13.0,0.0,7.0,0.0,0.0,1.5,7.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0,15.0,20.0,0.0,6.0,0.0,0.0,12.0,6.0,0.0
31,1,0,23,2308,2346,39,3,0.0,32.0,0.0,7.0,0.0,32.0,0.0,7.0,32.0,32.0,0.0,32.0,0.0,7.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,32.0,0.0,7.0,32.0,32.0,0.0,32.0,0.0,7.0,32.0,32.0
31,1,0,24,2347,2429,83,1,57.0,26.0,0.0,0.0,57.0,26.0,0.0,0.0,83.0,26.0,57.0,26.0,0.0,0.0,83.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,57.0,26.0,0.0,0.0,83.0,26.0,57.0,26.0,0.0,0.0,83.0,26.0
31,1,0,25,2430,2508,79,3,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0,0.0,79.0,0.0
31,1,0,26,2509,2999,491,1,255.0,132.0,85.0,19.0,85.0,66.0,42.5,19.0,236.0,217.0,71.0,66.0,42.5,19.0,236.0,217.0,65.258460498748107,17.0,9.5,0.0,223.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,171.0,83.0,52.0,19.0,459.0,217.0,13.0,49.0,33.0,19.0,13.0,217.0
31,1,3000,0,3000,3015,16,1,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0
31,1,3000,1,3016,3136,121,3,22.0,99.0,0.0,0.0,22.0,99.0,0.0,0.0,121.0,99.0,22.0,99.0,0.0,0.0,121.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,99.0,0.0,0.0,121.0,99.0,22.0,99.0,0.0,0.0,121.0,99.0
31,1,3000,2,3137,3153,17,1,11.0,6.0,0.0,0.0,11.0,6.0,0.0,0.0,17.0,6.0,11.0,6.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,6.0,0.0,0.0,17.0,6.0,11.0,6.0,0.0,0.0,17.0,6.0
31,1,3000,3,3154,3419,266,3,266.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,266.0,0.0,266.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,266.0,0.0,0.0,0.0,266.0,0.0,266.0,0.0,0.0,0.0,266.0,0.0
31,1,3000,4,3420,3889,470,1,291.0,72.0,40.0,67.0,72.75,24.0,20.0,13.4,67.166666666666671,28.0,37.0,15.0,20.0,13.0,31.5,23.0,77.705775203648798,14.89966442575134,11.0,4.4988887516807967,87.165391960086737,16.658331248957683,4.0,3.0,2.0,5.0,6.0,4.0,204.0,45.0,31.0,21.0,258.0,54.0,13.0,12.0,9.0,8.0,12.0,12.0
31,1,3000,5,3890,3972,83,3,21.0,62.0,0.0,0.0,21.0,31.0,0.0,0.0,83.0,31.0,21.0,31.0,0.0,0.0,83.0,31.0,0.0,26.0,0.0,0.0,0.0,26.0,1.0,2.0,0.0,0.0,1.0,2.0,21.0,57.0,0.0,0.0,83.0,57.0,21.0,5.0,0.0,0.0,83.0,5.0
31,1,3000,6,3973,3999,27,1,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,27.0,0.0,27.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,27.0,27.0,0.0,27.0,0.0,0.0,27.0,27.0
31,1,3000,7,4000,4238,239,3,108.0,40.0,0.0,91.0,108.0,13.333333333333334,0.0,30.333333333333332,49.333333333333336,13.333333333333334,108.0,12.0,0.0,26.0,12.0,12.0,0.0,8.2192186706253025,0.0,13.021349989749739,58.545329066933725,8.2192186706253025,1.0,3.0,0.0,3.0,3.0,3.0,108.0,24.0,0.0,48.0,132.0,24.0,108.0,4.0,0.0,17.0,4.0,4.0
31,1,3000,8,4239,4446,208,1,54.0,27.0,49.0,78.0,27.0,13.5,24.5,26.0,43.333333333333336,38.0,27.0,13.5,24.5,25.0,33.0,38.0,1.0,11.5,6.5,2.9439202887759488,18.263503375736967,5.0,2.0,2.0,2.0,3.0,3.0,2.0,28.0,25.0,31.0,30.0,69.0,43.0,26.0,2.0,18.0,23.0,28.0,33.0
31,1,3000,9,4447,4508,62,3,0.0,49.0,0.0,13.0,0.0,24.5,0.0,13.0,24.5,24.5,0.0,24.5,0.0,13.0,24.5,24.5,0.0,13.5,0.0,0.0,13.5,13.5,0.0,2.0,0.0,1.0,2.0,2.0,0.0,38.0,0.0,13.0,38.0,38.0,0.0,11.0,0.0,13.0,11.0,11.0
31,1,3000,10,4509,5398,890,1,410.0,391.0,58.0,31.0,68.333333333333329,55.857142857142854,14.5,10.333333333333334,214.75,74.833333333333329,64.5,39.0,13.5,9.0,191.0,14.5,36.371539545211569,53.080608704197836,6.2649820430708338,1.8856180831641267,160.81258501746683,132.03966154993819,6.0,7.0,4.0,3.0,4.0,6.0,130.0,162.0,23.0,13.0,455.0,369.0,18.0,4.0,8.0,9.0,22.0,4.0
31,1,3000,11,5399,5595,197,3,93.0,67.0,37.0,0.0,18.600000000000001,33.5,18.5,0.0,197.0,26.0,17.0,33.5,18.5,0.0,197.0,29.5,5.8172158288995943,5.5,12.5,0.0,0.0,12.227019260637483,5.0,2.0,2.0,0.0,1.0,4.0,29.0,39.0,31.0,0.0,197.0,39.0,12.0,28.0,6.0,0.0,197.0,6.0
31,1,3000,12,5596,5732,137,1,125.0,12.0,0.0,0.0,62.5,12.0,0.0,0.0,137.0,12.0,62.5,12.0,0.0,0.0,137.0,12.0,55.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,118.0,12.0,0.0,0.0,137.0,12.0,7.0,12.0,0.0,0.0,137.0,12.0
31,1,3000,13,5733,5773,41,3,14.0,21.0,0.0,6.0,14.0,21.0,0.0,6.0,17.5,21.0,14.0,21.0,0.0,6.0,17.5,21.0,0.0,0.0,0.0,0.0,3.5,0.0,1.0,1.0,0.0,1.0,2.0,1.0,14.0,21.0,0.0,6.0,21.0,21.0,14.0,21.0,0.0,6.0,14.0,21.0
31,1,3000,14,5774,5999,226,1,164.0,34.0,13.0,15.0,82.0,17.0,13.0,15.0,105.5,23.5,82.0,17.0,13.0,15.0,105.5,23.5,20.0,9.0,0.0,0.0,97.5,15.5,2.0,2.0,1.0,1.0,2.0,2.0,102.0,26.0,13.0,15.0,203.0,39.0,62.0,8.0,13.0,15.0,8.0,8.0
31,1,6000,0,6000,6172,173,1,173.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,173.0,0.0,173.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0,173.0,0.0,173.0,0.0,0.0,0.0,173.0,0.0
31,1,6000,1,6173,6273,101,3,87.0,14.0,0.0,0.0,43.5,14.0,0.0,0.0,101.0,14.0,43.5,14.0,0.0,0.0,101.0,14.0,5.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,49.0,14.0,0.0,0.0,101.0,14.0,38.0,14.0,0.0,0.0,101.0,14.0
31,1,6000,2,6274,6347,74,1,74.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,74.0,0.0
31,1,6000,3,6348,6382,35,3,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0
31,1,6000,4,6383,6577,195,1,68.0,70.0,38.0,19.0,34.0,23.333333333333332,38.0,19.0,88.0,54.0,34.0,25.0,38.0,19.0,88.0,54.0,21.0,10.274023338281626,0.0,0.0,75.0,44.0,2.0,3.0,1.0,1.0,2.0,2.0,55.0,35.0,38.0,19.0,163.0,98.0,13.0,10.0,38.0,19.0,13.0,10.0
31,1,6000,5,6578,6654,77,3,0.0,77.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,77.0,0.0,77.0,0.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,77.0,0.0,0.0,77.0,77.0,0.0,77.0,0.0,0.0,77.0,77.0
31,1,6000,6,6655,6683,29,1,24.0,5.0,0.0,0.0,24.0,5.0,0.0,0.0,29.0,5.0,24.0,5.0,0.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,5.0,0.0,0.0,29.0,5.0,24.0,5.0,0.0,0.0,29.0,5.0
31,1,6000,7,6684,6826,143,3,23.0,54.0,0.0,66.0,11.5,18.0,0.0,22.0,19.25,18.0,11.5,19.0,0.0,19.0,18.0,19.0,5.5,11.045361017187261,0.0,11.224972160321824,11.755317945508747,11.045361017187261,2.0,3.0,0.0,3.0,4.0,3.0,17.0,31.0,0.0,37.0,37.0,31.0,6.0,4.0,0.0,10.0,4.0,4.0
31,1,6000,8,6827,6851,25,1,5.0,20.0,0.0,0.0,5.0,20.0,0.0,0.0,25.0,20.0,5.0,20.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,0.0,25.0,20.0,5.0,20.0,0.0,0.0,25.0,20.0
31,1,6000,9,6852,6901,50,3,36.0,0.0,0.0,14.0,36.0,0.0,0.0,14.0,36.0,0.0,36.0,0.0,0.0,14.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,14.0,36.0,0.0,36.0,0.0,0.0,14.0,36.0,0.0
31,1,6000,10,6902,7042,141,1,60.0,22.0,5.0,54.0,60.0,22.0,5.0,27.0,43.5,13.5,60.0,22.0,5.0,27.0,43.5,13.5,0.0,0.0,0.0,4.0,21.5,8.5,1.0,1.0,1.0,2.0,2.0,2.0,60.0,22.0,5.0,31.0,65.0,22.0,60.0,22.0,5.0,23.0,22.0,5.0
31,1,6000,11,7043,7078,36,3,0.0,24.0,12.0,0.0,0.0,24.0,12.0,0.0,36.0,36.0,0.0,24.0,12.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.0,12.0,0.0,36.0,36.0,0.0,24.0,12.0,0.0,36.0,36.0
31,1,6000,12,7079,7233,155,1,14.0,63.0,0.0,78.0,14.0,21.0,0.0,39.0,25.666666666666668,21.0,14.0,19.0,0.0,39.0,30.0,19.0,0.0,6.6833125519211407,0.0,6.0,8.3399973354645365,6.6833125519211407,1.0,3.0,0.0,2.0,3.0,3.0,14.0,30.0,0.0,45.0,33.0,30.0,14.0,14.0,0.0,33.0,14.0,14.0
31,1,6000,13,7234,7264,31,3,0.0,15.0,0.0,16.0,0.0,15.0,0.0,16.0,15.0,15.0,0.0,15.0,0.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,0.0,16.0,15.0,15.0,0.0,15.0,0.0,16.0,15.0,15.0
31,1,6000,14,7265,7591,327,1,54.0,86.0,138.0,49.0,27.0,28.666666666666668,34.5,16.333333333333332,92.666666666666671,44.799999999999997,27.0,29.0,32.5,18.0,87.0,35.0,7.0,12.657891697365017,18.309833423600555,4.6427960923947067,54.444671201341848,25.956887332652194,2.0,3.0,4.0,3.0,3.0,5.0,34.0,44.0,60.0,21.0,162.0,87.0,20.0,13.0,13.0,10.0,29.0,13.0
31,1,6000,15,7592,7675,84,3,0.0,32.0,10.0,42.0,0.0,32.0,10.0,42.0,42.0,42.0,0.0,32.0,10.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,32.0,10.0,42.0,42.0,42.0,0.0,32.0,10.0,42.0,42.0,42.0
31,1,6000,16,7676,7710,35,1,0.0,33.0,0.0,2.0,0.0,33.0,0.0,2.0,33.0,33.0,0.0,33.0,0.0,2.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,33.0,0.0,2.0,33.0,33.0,0.0,33.0,0.0,2.0,33.0,33.0
31,1,6000,17,7711,7823,113,3,0.0,101.0,0.0,12.0,0.0,50.5,0.0,12.0,50.5,50.5,0.0,50.5,0.0,12.0,50.5,50.5,0.0,18.5,0.0,0.0,18.5,18.5,0.0,2.0,0.0,1.0,2.0,2.0,0.0,69.0,0.0,12.0,69.0,69.0,0.0,32.0,0.0,12.0,32.0,32.0
31,1,6000,18,7824,7895,72,1,6.0,54.0,0.0,12.0,6.0,27.0,0.0,12.0,30.0,27.0,6.0,27.0,0.0,12.0,30.0,27.0,0.0,3.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,6.0,30.0,0.0,12.0,36.0,30.0,6.0,24.0,0.0,12.0,24.0,24.0
31,1,6000,19,7896,7936,41,3,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0
31,1,6000,20,7937,8016,80,1,12.0,68.0,0.0,0.0,12.0,68.0,0.0,0.0,80.0,68.0,12.0,68.0,0.0,0.0,80.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,68.0,0.0,0.0,80.0,68.0,12.0,68.0,0.0,0.0,80.0,68.0
31,1,6000,21,8017,8176,160,3,16.0,119.0,0.0,25.0,8.0,59.5,0.0,25.0,67.5,59.5,8.0,59.5,0.0,25.0,67.5,59.5,5.0,7.5,0.0,0.0,64.5,7.5,2.0,2.0,0.0,1.0,2.0,2.0,13.0,67.0,0.0,25.0,132.0,67.0,3.0,52.0,0.0,25.0,3.0,52.0
31,1,6000,22,8177,8645,469,1,323.0,77.0,57.0,12.0,107.66666666666667,25.666666666666668,28.5,6.0,152.33333333333334,44.666666666666664,92.0,22.0,28.5,6.0,214.0,29.0,81.184289667945549,21.791945504908202,0.5,1.0,95.094105437134687,43.484352230301063,3.0,3.0,2.0,2.0,3.0,3.0,214.0,54.0,29.0,7.0,225.0,104.0,17.0,1.0,28.0,5.0,18.0,1.0
31,1,6000,23,8646,8688,43,3,27.0,16.0,0.0,0.0,27.0,16.0,0.0,0.0,43.0,16.0,27.0,16.0,0.0,0.0,43.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,16.0,0.0,0.0,43.0,16.0,27.0,16.0,0.0,0.0,43.0,16.0
31,1,6000,24,8689,8762,74,1,17.0,0.0,0.0,57.0,17.0,0.0,0.0,57.0,17.0,0.0,17.0,0.0,0.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,57.0,17.0,0.0,17.0,0.0,0.0,57.0,17.0,0.0
31,1,6000,25,8763,8804,42,3,11.0,31.0,0.0,0.0,11.0,31.0,0.0,0.0,42.0,31.0,11.0,31.0,0.0,0.0,42.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,31.0,0.0,0.0,42.0,31.0,11.0,31.0,0.0,0.0,42.0,31.0
31,1,6000,26,8805,8957,153,1,63.0,68.0,11.0,11.0,31.5,22.666666666666668,11.0,11.0,71.0,19.75,31.5,19.0,11.0,11.0,71.0,17.0,9.5,8.1785627642568652,0.0,0.0,52.0,8.6998563206526569,2.0,3.0,1.0,1.0,2.0,4.0,41.0,34.0,11.0,11.0,123.0,34.0,22.0,15.0,11.0,11.0,19.0,11.0
31,1,6000,27,8958,8998,41,3,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,41.0,0.0,41.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,0.0,41.0,41.0,0.0,41.0,0.0,0.0,41.0,41.0
31,1,6000,28,8999,8999,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
31,2,0,0,0,890,891,1,728.0,92.0,35.0,36.0,145.59999999999999,30.666666666666668,35.0,9.0,171.0,31.75,57.0,29.0,35.0,8.0,74.0,32.0,195.90058703332156,5.4365021434333629,0.0,3.9370039370059056,201.74439273496552,5.0682837331783235,5.0,3.0,1.0,4.0,5.0,4.0,536.0,38.0,35.0,15.0,574.0,38.0,30.0,25.0,35.0,5.0,56.0,25.0
31,2,0,1,891,951,61,3,34.0,21.0,0.0,6.0,34.0,21.0,0.0,6.0,55.0,21.0,34.0,21.0,0.0,6.0,55.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,34.0,21.0,0.0,6.0,55.0,21.0,34.0,21.0,0.0,6.0,55.0,21.0
31,2,0,2,952,1218,267,1,0.0,183.0,67.0,17.0,0.0,45.75,22.333333333333332,8.5,125.0,125.0,0.0,45.5,24.0,8.5,125.0,125.0,0.0,26.156978036462853,9.4633797110522586,1.5,44.0,44.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,82.0,33.0,10.0,169.0,169.0,0.0,10.0,10.0,7.0,81.0,81.0
